""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"530"	"99062.0"	"162.0"	"Week1"	"70.0"	"F"	"14.0"	"JOHNNY POMODOROS MK #6124 BAKE"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"531"	"99062.0"	"163.0"	"Week1"	"70.0"	"F"	"15.0"	"JOHNNY POMODOROS MK #6124 DELI"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"532"	"99062.0"	"165.0"	"Week1"	"70.0"	"F"	"16.0"	"JOHNNY POMODOROS MK #6124 PROD"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"533"	"99062.0"	"164.0"	"Week1"	"70.0"	"F"	"17.0"	"JOHNNY POMODOROS MK #6124 KITC"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"534"	"99062.0"	"161.0"	"Week1"	"70.0"	"F"	"18.0"	"JOHNNY POMODOROS MK #6124 MEAT"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"535"	"99161.0"	"161.0"	"Week1"	"70.0"	"F"	"19.0"	"JOHNNY POMODOROS #6124 FA"	"32906 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.338558"	"42.527919"
"536"	"32997.0"	"0.0"	"Week1"	"70.0"	"F"	"20.0"	"HILLEL DAY SCHOOL"	"32200 MIDDLEBELT RD, FARMINGTON HILLS MI 48334 US"	"-83.337293"	"42.523525"
"537"	"29184.0"	"0.0"	"Week1"	"70.0"	"F"	"21.0"	"GRAFS PASTRY KITCHEN"	"30010 12 MILE RD, FARMINGTON HILLS MI 48334 US"	"-83.346944"	"42.500018"
"538"	"99067.0"	"6.0"	"Week1"	"70.0"	"F"	"22.0"	"HAWK COMMUNITY CENTER"	"29995 TWELVE MILE, FARMINGTON HILLS MI 48336 US"	"-83.346706"	"42.497978"
"539"	"30705.0"	"0.0"	"Week1"	"70.0"	"F"	"23.0"	"RAINBOW REHAB"	"25911 MIDDLEBELT RD, FARMINGTON HILLS MI 48336 US"	"-83.339295"	"42.483736"
"540"	"30322.0"	"0.0"	"Week1"	"70.0"	"F"	"24.0"	"CAFE CORTINA"	"30715 W 10 MILE RD, FARMINGTON HILLS MI 48336 US"	"-83.352078"	"42.46984"
"541"	"32703.0"	"0.0"	"Week1"	"70.0"	"M"	"1.0"	"REMEDI SENIORCARE"	"14700 HELM COURT, PLYMOUTH MI 48170 US"	"-83.485448"	"42.389898"
"542"	"99079.0"	"26.0"	"Week1"	"70.0"	"M"	"2.0"	"TROTSIDE RESTAURANT #400"	"301 S CENTER ST, NORTHVILLE MI 48167 US"	"-83.48172"	"42.427683"
"543"	"25144.0"	"0.0"	"Week1"	"70.0"	"M"	"3.0"	"POOLES TAVERN"	"157 E MAIN, NORTHVILLE MI 48167 US"	"-83.48148"	"42.431393"
"544"	"73335.0"	"6.0"	"Week2"	"70.0"	"M"	"3.0"	"COMMUNITY FINANCIAL-NORTHVILLE"	"400 EAST MAIN ST, NORTHVILLE MI 48167 US"	"-83.479038"	"42.430995"
"545"	"24335.0"	"0.0"	"Week1"	"70.0"	"M"	"4.0"	"NEW BANGKOK CUISINE"	"250 CENTER ST, NORTHVILLE MI 48167 US"	"-83.482998"	"42.432869"
"546"	"29174.0"	"0.0"	"Week1"	"70.0"	"M"	"5.0"	"THIELENHAUS"	"42925 W 9 MILE, NOVI MI 48375 US"	"-83.468402"	"42.451601"
"547"	"33185.0"	"0.0"	"Week1"	"70.0"	"M"	"6.0"	"BORDER CANTINA"	"21420 NOVI ROAD, NOVI MI 48375 US"	"-83.47317"	"42.445076"
"548"	"11532.0"	"0.0"	"Week1"	"70.0"	"M"	"7.0"	"STATE POLICE FORENSI"	"42145 7 MILE ROAD, NORTHVILLE MI 48167 US"	"-83.4602792"	"42.4230678"
"549"	"99079.0"	"27.0"	"Week1"	"70.0"	"M"	"8.0"	"MOTOR CITY PEAKS-MONDAY #301"	"20120 HAGGERTY ROAD, LIVONIA MI 48154 US"	"-83.433005"	"42.434874"
"550"	"99079.0"	"28.0"	"Week1"	"70.0"	"M"	"9.0"	"MOTOR CITY PEAKS-FRIDAY #301"	"20120 HAGGERTY ROAD, LIVONIA MI 48154 US"	"-83.433005"	"42.434874"
"551"	"33187.0"	"0.0"	"Week1"	"70.0"	"M"	"10.0"	"MR. KABOB XPRESS-LIVONIA"	"19778 HAGGERTY ROAD, LIVONIA MI 48152 US"	"-83.432547"	"42.431612"
"552"	"33273.0"	"0.0"	"Week1"	"70.0"	"M"	"11.0"	"GO! SY THAI"	"19710 HAGGERTY ROAD, LIVONIA MI 48152 US"	"-83.432657"	"42.430615"
"553"	"99094.0"	"7.0"	"Week1"	"70.0"	"M"	"12.0"	"LMCU 403"	"19025 NEWBURGH RD, LIVONIA MI 48152 US"	"-83.414599"	"42.42486"
"554"	"33270.0"	"2.0"	"Week1"	"70.0"	"M"	"13.0"	"NOORJAHAN INDIAN CUISINE"	"17933 HAGGERTY RD, NORTHVILLE MI 48168 US"	"-83.434609"	"42.415794"
"555"	"99079.0"	"9.0"	"Week1"	"70.0"	"M"	"14.0"	"RED ROBIN #387"	"37701 SIX MILE, LIVONIA MI 48154 US"	"-83.4272425920261"	"42.4104533589805"
"556"	"29223.0"	"0.0"	"Week2"	"70.0"	"M"	"14.0"	"BEE WAXED SALON"	"37590 6 MILE RD, LIVONIA MI 48152 US"	"-83.415447"	"42.4139895"
"557"	"25738.0"	"0.0"	"Week1"	"70.0"	"M"	"15.0"	"BRIGHTON GARDENS"	"15870 HAGGERTY RD RC#62015, PLYMOUTH MI 48170 US"	"-83.433242"	"42.402157"
"558"	"99035.0"	"30.0"	"Week4"	"70.0"	"M"	"15.0"	"INDEPENDENT BANK #333"	"37601 FIVE MILE ROAD, LIVONIA MI 48156 US"	"-83.413746"	"42.395837"
"559"	"29171.0"	"0.0"	"Week1"	"70.0"	"M"	"16.0"	"SHEEHAN'S ON THE GREEN"	"39450 FIVE MILE, PLYMOUTH MI 48170 US"	"-83.4331275"	"42.3966255"
"560"	""	""	"Week3"	"70.0"	"M"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"561"	"29200.0"	"0.0"	"Week1"	"70.0"	"R"	"1.0"	"YOT SUBA"	"7365 ORCHARD LAKE, WEST BLOOMFIELD MI 48322 US"	"-83.35934"	"42.530981"
"562"	"99035.0"	"3.0"	"Week4"	"70.0"	"R"	"1.0"	"INDEPENDENT BANK #331"	"4140 W MAPLE, BLOOMFIELD HILLS MI 48301 US"	"-83.288036"	"42.545159"
"563"	"10946.0"	"0.0"	"Week1"	"70.0"	"R"	"2.0"	"AMERICAN GOURMET"	"6698 ORCHARD LAKE, WEST BLOOMFIELD MI 48322 US"	"-83.361677"	"42.540266"
"564"	"29763.0"	"0.0"	"Week4"	"70.0"	"R"	"2.0"	"TOARMINA'S PIZZA"	"6459 INKSTER RD., BLOOMFIELD TWP MI 48301 US"	"-83.320835"	"42.544684"
"565"	"99048.0"	"15.0"	"Week1"	"70.0"	"R"	"3.0"	"OLGA'S #113 OLD ORCHARD"	"6655 ORCHARD LAKE RD, WEST BLOOMFIELD MI 48322 US"	"-83.359915"	"42.541415"
"566"	"99035.0"	"19.0"	"Week4"	"70.0"	"R"	"3.0"	"INDEPENDENT BANK #332"	"32900 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.340022"	"42.527783"
"567"	"29199.0"	"0.0"	"Week1"	"70.0"	"R"	"4.0"	"SHANGRI-LA RESTAURANT"	"6407 ORCHARD LAKE RD, WEST BLOOMFIELD MI 48322 US"	"-83.358965"	"42.545045"
"568"	"31589.0"	"1.0"	"Week2"	"70.0"	"R"	"4.0"	"SOLA SALONS"	"5642 W. MAPLE ROAD, WEST BLOOMFIELD MI 48322 US"	"-83.35796"	"42.544134"
"569"	"30850.0"	"0.0"	"Week1"	"70.0"	"R"	"5.0"	"LA MARSA"	"6215 ORCHARD LAKE RD, WEST BLOOMFIELD MI 48322 US"	"-83.360123"	"42.546849"
"570"	"29419.0"	"0.0"	"Week1"	"70.0"	"R"	"6.0"	"MICHIGAN OMS"	"6022 W. MAPLE ROAD, WEST BLOOMFIELD MI 48322 US"	"-83.377038"	"42.543561"
"571"	"30696.0"	"0.0"	"Week1"	"70.0"	"R"	"7.0"	"JANE SYRIAC, M.D."	"2300 HAGGERTY RD SUITE 2190, WEST BLOOMFIELD MI 48323 US"	"-83.437751"	"42.55694"
"572"	"29185.0"	"0.0"	"Week2"	"70.0"	"R"	"7.0"	"WEST MAPLE DENTAL GROUP"	"5813 W MAPLE RD SUITE 145, WEST BLOOMFIELD MI 48322 US"	"-83.366315"	"42.54215"
"573"	"29785.0"	"0.0"	"Week1"	"70.0"	"R"	"8.0"	"ST. JOSEPH WEST BLOOMFIELD DIA"	"2300 HAGGERTY RD SUITE 1050, WEST BLOOMFIELD MI 48323 US"	"-83.437751"	"42.55694"
"574"	"22859.0"	"2.0"	"Week1"	"70.0"	"R"	"9.0"	"DMC LAKES FAMILY MEDICINE"	"2300 HAGGERTY ROAD, STE. 2060 LAKES PROFESSIONAL BUILDING, WEST BLOOMFIELD MI 48323 US"	"-83.437751"	"42.55694"
"575"	"32227.0"	"0.0"	"Week2"	"70.0"	"R"	"9.0"	"MYSTIQUE HAIR STUDIO"	"6079 W. MAPLE ROAD, WEST BLOOMFIELD MI 48322 US"	"-83.379496"	"42.541626"
"576"	"28690.0"	"0.0"	"Week1"	"70.0"	"R"	"10.0"	"MOTOR CITY SPEED"	"3215 OLD FARM LANE, COMMERCE MI 48390 US"	"-83.44345"	"42.56901"
"577"	"26496.0"	"0.0"	"Week2"	"70.0"	"R"	"10.0"	"MICHIGAN SPINE & PAIN"	"6079 WEST MAPLE ST ST 100 B, WEST BLOOMFIELD MI 48322 US"	"-83.379496"	"42.541626"
"578"	"99079.0"	"11.0"	"Week1"	"70.0"	"R"	"11.0"	"RED ROBIN #494"	"3003 COMMERCE CROSSING, COMMERCE MI 48390 US"	"-83.444537"	"42.535739"
"579"	"26668.0"	"0.0"	"Week1"	"70.0"	"R"	"12.0"	"NOVI IM/PEDS"	"39475 LEWIS DRIVE SUITE 130, NOVI MI 48377 US"	"-83.437529"	"42.507552"
"580"	"29805.0"	"0.0"	"Week1"	"70.0"	"R"	"13.0"	"ENVISION DIAGNOSTIC CENTER"	"39475 LEWIS DR SUITE 200, NOVI MI 48377 US"	"-83.437529"	"42.507552"
"581"	"99079.0"	"20.0"	"Week1"	"70.0"	"R"	"14.0"	"2 BOOLI INC #100"	"37610 TWELVE MILE ROAD HALSTED VILLAGE, FARMINGTON HILLS MI 48331 US"	"-83.420165"	"42.499368"
"582"	"30389.0"	"0.0"	"Week1"	"70.0"	"T"	"1.0"	"LA MARSA-FARM HILLS"	"24273 MIDDLEBELT RD, FARMINGTON HILLS MI 48336 US"	"-83.33837"	"42.471514"
"583"	"30705.0"	"0.0"	"Week1"	"70.0"	"T"	"2.0"	"RAINBOW REHAB"	"25911 MIDDLEBELT RD, FARMINGTON HILLS MI 48336 US"	"-83.339295"	"42.483736"
"584"	"99067.0"	"2.0"	"Week2"	"70.0"	"T"	"2.0"	"FARMINGTON HILLS-COSTIC CENTER"	"28600 11 MILE ROAD, FARMINGTON HILLS MI 48336 US"	"-83.331718"	"42.488029"
"585"	"99033.0"	"127.0"	"Week1"	"70.0"	"T"	"3.0"	"MORRISON MERCY HS #16039"	"29300 W. 11 MILE ROAD, FARMINGTON HILLS MI 48336 US"	"-83.3369695"	"42.4869517"
"586"	"29802.0"	"0.0"	"Week1"	"70.0"	"T"	"4.0"	"SOUTHFIELD OBGYN"	"29255 NORTHWESTERN HWY 301, SOUTHFIELD MI 48034 US"	"-83.312813"	"42.502569"
"587"	"30679.0"	"0.0"	"Week2"	"70.0"	"T"	"4.0"	"MICHIGAN INSTITUTE OF OBGYN"	"30445 NORTHWESTERN HWY STE 140, FARMINGTON HILLS MI 48334 US"	"-83.327136"	"42.510447"
"588"	"33102.0"	"0.0"	"Week1"	"70.0"	"T"	"5.0"	"MR. KABOB XPRESS"	"24532 W. 12 MILE ROAD, SOUTHFIELD MI 48034 US"	"-83.286334"	"42.501527"
"589"	"24363.0"	"0.0"	"Week2"	"70.0"	"T"	"5.0"	"BANGKOK HUNG"	"29528 NORTHWESTERN HWY, SOUTHFIELD MI 48034 US"	"-83.315363"	"42.505694"
"590"	"50609.0"	"0.0"	"Week1"	"70.0"	"T"	"6.0"	"DEPORRE VET HOSPITAL"	"4066 N. MAPLE RD., BLOOMFIELD HILLS MI 48301 US"	"-83.283284"	"42.545251"
"591"	"99033.0"	"98.0"	"Week1"	"70.0"	"T"	"7.0"	"MORRISON MAPLE VILLAGE #22937"	"6257 TELEGRAPH ROAD, BLOOMFIELD HILLS MI 48301 US"	"-83.282935"	"42.547555"
"592"	"33362.0"	"0.0"	"Week2"	"70.0"	"T"	"7.0"	"SWEET MAGNOLIA'S SOUTHERN COOK"	"29221 NORTHWESTERN HIGHWAY, SOUTHFIELD MI 48034 US"	"-83.312111"	"42.502044"
"593"	"33308.0"	"0.0"	"Week1"	"70.0"	"T"	"8.0"	"ASCEND IMAGING"	"29201 TELEGRAPH ROAD L1, SOUTHFIELD MI 48034 US"	"-83.286685"	"42.50368"
"594"	"50633.0"	"0.0"	"Week2"	"70.0"	"T"	"8.0"	"ALLEGRA PRINTING"	"28810 NORTHWESTERN HWY, SOUTHFIELD MI 48034 US"	"-83.305838"	"42.499864"
"595"	"28234.0"	"0.0"	"Week1"	"70.0"	"T"	"9.0"	"SEVEN BAR & GRILL"	"24528 W 12 MILE ROAD, SOUTHFIELD MI 48034 US"	"-83.286168"	"42.50157"
"596"	"33109.0"	"0.0"	"Week1"	"70.0"	"T"	"10.0"	"DREAM SALON STUDIOS"	"21701 W. 11 MILE ROAD, SOUTHFIELD MI 48076 US"	"-83.258598"	"42.486646"
"597"	"32807.0"	"0.0"	"Week1"	"70.0"	"T"	"11.0"	"MAJESTIC MARKET"	"25877 LAHSER ROAD, SOUTHFIELD MI 48034 US"	"-83.26154"	"42.478466"
"598"	"99051.0"	"34.0"	"Week2"	"70.0"	"T"	"11.0"	"JET'S PIZZA MI-100"	"4082 W. MAPLE RD., BLOOMFIELD TWP MI 48301 US"	"-83.283839"	"42.545109"
"599"	"99033.0"	"308.0"	"Week1"	"70.0"	"T"	"12.0"	"BASF-SOUTHFIELD"	"26701 TELEGRAPH RD, SOUTHFIELD MI 48033 US"	"-83.286291"	"42.485659"
"600"	""	""	"Week3"	"70.0"	"T"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"601"	"31164.0"	"0.0"	"Week1"	"70.0"	"W"	"1.0"	"VILLAGE GRILL"	"31200 W 10 MILE RD, FARMINGTON HILLS MI 48336 US"	"-83.356124"	"42.470514"
"602"	"31313.0"	"0.0"	"Week1"	"70.0"	"W"	"2.0"	"JOHN COWLEY & SONS"	"33338 GRAND RIVER AVE, FARMINGTON MI 48336 US"	"-83.376112"	"42.465024"
"603"	"32596.0"	"0.0"	"Week1"	"70.0"	"W"	"3.0"	"MEDI LODGE OF FARMINGTON"	"34225 GRAND RIVER AVE, FARMINGTON MI 48335 US"	"-83.38574"	"42.468132"
"604"	"99067.0"	"4.0"	"Week2"	"70.0"	"W"	"3.0"	"FARMINGTON HILLS-ICE ARENA"	"35500 EIGHT MILE RAD, FARMINGTON HILLS MI 48335 US"	"-83.395802"	"42.441458"
"605"	"29126.0"	"0.0"	"Week1"	"70.0"	"W"	"4.0"	"LA MARSA/FARMINGTON"	"35558 GRAND RIVER, FARMINGTON HILLS MI 48335 US"	"-83.397903"	"42.470261"
"606"	"30039.0"	"0.0"	"Week1"	"70.0"	"W"	"5.0"	"AAHAR INDIAN CUISINE"	"35564 GRAND RIVER AVE, FARMINGTON HILLS MI 48335 US"	"-83.397962"	"42.469948"
"607"	"32957.0"	"0.0"	"Week1"	"70.0"	"W"	"6.0"	"PAPPAROTI"	"35572 GRAND RIVER AVE, FARMINGTON HILLS MI 48335 US"	"-83.397893"	"42.469893"
"608"	"29128.0"	"0.0"	"Week2"	"70.0"	"W"	"6.0"	"COMMERCE CONTROLS INCORP"	"41069 VINCENTI CT, NOVI MI 48375 US"	"-83.449064"	"42.478564"
"609"	"30920.0"	"0.0"	"Week1"	"70.0"	"W"	"7.0"	"KURRYS INDIAN CUISINE"	"24361 HALSTEAD RD, FARMINGTON HILLS MI 48335 US"	"-83.416681"	"42.470668"
"610"	"32751.0"	"0.0"	"Week1"	"70.0"	"W"	"8.0"	"SCORES BAR & GRILL"	"24365 HALSTEAD ROAD, FARMINGTON HILLS MI 48335 US"	"-83.416379"	"42.470556"
"611"	"32902.0"	"0.0"	"Week1"	"70.0"	"W"	"9.0"	"THAI BASIL FARMINGTON HLLS"	"37682 W. 12 MILE ROAD, FARMINGTON HILLS MI 48331 US"	"-83.420465"	"42.499239"
"612"	"29111.0"	"0.0"	"Week2"	"70.0"	"W"	"9.0"	"FARMER JOHNS GREENHOUSE"	"26950 HAGGERTY RD, FARMINGTON HILLS MI 48018 US"	"-83.435172"	"42.490707"
"613"	"24121.0"	"0.0"	"Week1"	"70.0"	"W"	"10.0"	"L GEORGE'S CONEY ISLAND"	"24250 SINACOLA CT, FARMINGTON HILLS MI 48335 US"	"-83.419945"	"42.468883"
"614"	"29123.0"	"0.0"	"Week2"	"70.0"	"W"	"10.0"	"CORAM HEALTHCARE"	"28550 CABOT DR SUITE 200, NOVI MI 48377 US"	"-83.442617"	"42.503274"
"615"	"27551.0"	"0.0"	"Week1"	"70.0"	"W"	"11.0"	"COMPTON PRESS INDUSTRIES"	"23079 COMMERCE DRIVE, FARMINGTON HILLS MI 48335 US"	"-83.424453"	"42.460692"
"616"	"99067.0"	"3.0"	"Week2"	"70.0"	"W"	"11.0"	"FARMINGTON HILLS-PUBLIC WORKS"	"27245 HALSTED ROAD, FARMINGTON HILLS MI 48331 US"	"-83.418448"	"42.4935444"
"617"	"99079.0"	"19.0"	"Week4"	"70.0"	"W"	"11.0"	"RED ROBIN/ANSARA REST GROUP"	"23925 INDUSTRIAL PARK DR, FARMINGTON HILLS MI 48335 US"	"-83.424358"	"42.464285"
"618"	"31476.0"	"0.0"	"Week1"	"70.0"	"W"	"12.0"	"CHUTNEYS"	"38259 W. 10 MILE ROAD, FARMINGTON HILLS MI 48335 US"	"-83.425785"	"42.467917"
"619"	"99067.0"	"1.0"	"Week2"	"70.0"	"W"	"12.0"	"FARMINGTON HILLS-PARKS & GOLF"	"38111 INTERCHANGE DRIVE, FARMINGTON HILLS MI 48335 US"	"-83.42377"	"42.4787887"
"620"	"24119.0"	"0.0"	"Week1"	"70.0"	"W"	"13.0"	"GREAT LAKES CONEY ISLAND"	"38425 GRAND RIVER AVE, FARMINGTON HILLS MI 48335 US"	"-83.425893"	"42.469264"
"621"	"26905.0"	"0.0"	"Week1"	"70.0"	"W"	"14.0"	"PATISSERIE PARMENTIER"	"40001 GRAND RIVER, NOVI MI 48375 US"	"-83.441404"	"42.472786"
"622"	"33579.0"	"0.0"	"Week1"	"70.0"	"W"	"15.0"	"BIG TOMMY'S PARTHENON"	"40380 GRAND RIVER AVENUE, NOVI MI 48375 US"	"-83.444849"	"42.474625"
"623"	"31197.0"	"0.0"	"Week1"	"70.0"	"W"	"16.0"	"ANCHOR PRINTING"	"22790 HESLIP DRIVE, NOVI MI 48375 US"	"-83.466163"	"42.459103"
"624"	"33207.0"	"0.0"	"Week2"	"70.0"	"W"	"16.0"	"KEN KEN SUSHI"	"38479 W. 10 MILE ROAD, FARMINGTON HILLS MI 48335 US"	"-83.426482"	"42.46765"
"625"	"5088.0"	"0.0"	"Week1"	"70.0"	"W"	"17.0"	"SHERATON NOVI"	"21111 HAGGERTY, NOVI MI 48375 US"	"-83.435644"	"42.443134"
"626"	"99048.0"	"23.0"	"Week1"	"70.0"	"W"	"18.0"	"OLGA'S #142 LAUREL PARK"	"37612 6 MILE RD SPC E-400, LIVONIA MI 48152 US"	"-83.416065"	"42.414583"
"627"	"28121.0"	"0.0"	"Week1"	"70.0"	"W"	"19.0"	"HERITAGE BAKERY"	"37458 FIVE MILE, LIVONIA MI 48157 US"	"-83.413707"	"42.396716"
