"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"1","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","DTE ENERGY","2","1","Route Stop","07:00:40","07:12:40","","12","8.16576923076923","35.385","","3790","","","","","False","","","False","","","No Priority","0","0","0","","111 E PICKARD, MT PLEASANT MI 48858 US","111 E PICKARD","","MT PLEASANT","MI","48858","US","-84.775912","43.612017","5","Street Address - Manual","111 E Pickard St, Mount Pleasant MI 48858 US","111 E Pickard St","","Mount Pleasant","MI","48858","US","92237.2612346329","92.2372612346329","57.3135776980773","92237.2612346329","0","60.6772556491196","99063","00008","92","MTWRFS","92","","15","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-8241","","-8470"
"2","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 818","3","2","Route Stop","07:20:44","07:32:44","","12","127.562130177515","200.139408284024","","11171","","","","","True","06:00","22:00","False","","","Highest Priority","0","0","0","","3968 N. MISSION STREET, ROSEBUSH MI 48878 US","3968 N. MISSION STREET","","ROSEBUSH","MI","48878","US","-84.767554","43.698144","3","Street Address - Automatic","3968 N Mission Rd, Rosebush MI 48878 US","3968 N Mission Rd","","Rosebush","MI","48878","US","11573.2155871563","11.5732155871563","7.19126285725002","0","11573.2155871563","8.06549510359764","99031","00135","92","MTWRFS","92","","10","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7844","","-8471"
"3","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 819","4","3","Route Stop","07:33:06","07:45:06","","12","168.326331360947","321.072130177515","","15663","","","","","False","","","False","","","Highest Priority","0","0","0","","4130 ROSEBUSH RD, ROSEBUSH MI 48878 US","4130 ROSEBUSH RD","","ROSEBUSH","MI","48878","US","-84.765054","43.698265","3","Street Address - Automatic","4130 E Rosebush Rd, Rosebush MI 48878 US","4130 E Rosebush Rd","","Rosebush","MI","48878","US","201.225688731893","0.201225688731893","0.125035847678163","0","201.225688731893","0.361923409625888","99031","00166","92","MTWRFS","92","","5","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7845","","-8472"
"4","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","CENTRAL MICHIGAN CATERING","5","4","Route Stop","07:55:06","08:05:06","","10","56.963","229.057","","3389","","","","","False","","","False","","","Highest Priority","0","0","0","","1010 WEST BROADWAY, MT PLEASANT MI 48858 US","1010 WEST BROADWAY","","MT PLEASANT","MI","48858","US","-84.788782","43.604531","5","Street Address - Manual","1010 W Broadway St, Mount Pleasant MI 48858 US","1010 W Broadway St","","Mount Pleasant","MI","48858","US","12837.5856351418","12.8375856351418","7.97690599121082","0","12837.5856351418","10.0090753976256","122894","00000","92","MTWRFS","92","","290","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7805","","-8473"
"5","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","CMU CAREY DINING 56207","6","5","Route Stop","08:10:32","08:17:32","","7","136.805192307692","228.008653846154","","15630","","","","","True","07:00","17:00","False","","","Highest Priority","0","0","0","","1901 S. WEST CAMPUS DR, MT PLEASANT MI 48858 US","1901 S. WEST CAMPUS DR","","MT PLEASANT","MI","48858","US","-84.7802833","43.58382","3","Street Address - Automatic","1901 W Campus Dr, Mount Pleasant MI 48858 US","1901 W Campus Dr","","Mount Pleasant","MI","48858","US","3346.03733400847","3.34603733400847","2.07913123347764","0","3346.03733400847","5.42993128485978","99033","00295","92","MTWRFS","92","","80","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7852","","-8474"
"6","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","CMU WHICH WICH 56219","7","6","Route Stop","08:20:30","08:25:30","","5","30.4458041958042","43.9772727272727","","15633","","","","","True","08:00","16:00","False","","","Highest Priority","0","0","0","","150 E BELLOWS, MT PLEASANT MI 48858 US","150 E BELLOWS","","MT PLEASANT","MI","48858","US","-84.7760493","43.5929435","3","Street Address - Automatic","150 E Bellows St, Mount Pleasant MI 48858 US","150 E Bellows St","","Mount Pleasant","MI","48858","US","1578.44375643364","1.57844375643364","0.980799491067679","0","1578.44375643364","2.96904051117599","99033","00297","92","MTWR","92","","55","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7854","","-8475"
"7","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","VIN TROFEOS","8","7","Route Stop","09:00:00","09:08:00","","8","22.7607692307692","42.27","","14331","","","","","True","09:00","21:00","False","","","Highest Priority","31.0166666666667","0","0","","120 S. UNIVERSITY, MT. PLEASANT MI 48858 US","120 S. UNIVERSITY","","MT. PLEASANT","MI","48858","US","-84.775692","43.603726","3","Street Address - Automatic","120 S University Ave, Mount Pleasant MI 48858 US","120 S University Ave","","Mount Pleasant","MI","48858","US","1260.51030284428","1.26051030284428","0.783244799490714","0","1260.51030284428","3.48314200527966","133163","00000","92","MTWRFS","92","","155","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7994","","-8476"
"8","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","CMU MARKET WOLDT 56213","9","8","Route Stop","09:13:10","09:26:10","","13","18.9056643356643","27.3081818181818","","15626","","","","","True","09:00","17:00","False","","","Highest Priority","0","0","0","","1901 S EAST CAMPUS DR, MT PLEASANT MI 48858 US","1901 S EAST CAMPUS DR","","MT PLEASANT","MI","48858","US","-84.780475","43.5838483","3","Street Address - Automatic","1901 E Campus Dr, Mount Pleasant MI 48858 US","1901 E Campus Dr","","Mount Pleasant","MI","48858","US","2612.87495245892","2.61287495245892","1.62356524465934","0","2612.87495245892","5.17619145475328","99033","00291","92","MTWRFS","92","","86","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7849","","-8477"
"9","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","CMU MARKET CAREY 56216","10","9","Route Stop","09:26:29","09:35:29","","9","18.3392307692308","26.49","","15627","","","","","True","09:00","23:00","False","","","Highest Priority","0","0","0","","1901 S. WEST CAMPUS DR, MT PLEASANT MI 48858 US","1901 S. WEST CAMPUS DR","","MT PLEASANT","MI","48858","US","-84.7802833","43.58382","3","Street Address - Automatic","1901 W Campus Dr, Mount Pleasant MI 48858 US","1901 W Campus Dr","","Mount Pleasant","MI","48858","US","95.4195332170894","0.0954195332170894","0.0592909498585427","0","95.4195332170894","0.310337422415614","99033","00292","92","MTWRFS","92","","81","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7850","","-8478"
"10","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 898","11","10","Route Stop","09:49:01","09:58:01","","9","57.2646153846154","105.255384615385","","10941","","","","","True","06:00","18:00","False","","","Highest Priority","0","0","0","","7961 WINN RD, WINN MI 48896 US","7961 WINN RD","","WINN","MI","48896","US","-84.90547","43.525773","5","Street Address - Manual","7961 S Winn Rd, Mount Pleasant MI 48858 US","7961 S Winn Rd","","Mount Pleasant","MI","48858","US","16785.151450839","16.785151450839","10.4298096991896","0","16785.151450839","13.5436909645796","99031","00128","92","MTWRFS","92","","180","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7817","","-8479"
"11","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","EXIT 76 CORP","12","11","Route Stop","10:03:57","10:12:57","","9","97.8242857142857","103.044945054945","","14378","","","","","True","08:00","16:00","False","","","Highest Priority","0","0","0","","2977 W. REMUS ROAD, MT. PLEASANT MI 48858 US","2977 W. REMUS ROAD","","MT. PLEASANT","MI","48858","US","-84.906926","43.596793","3","Street Address - Automatic","2977 W Remus Rd, Mount Pleasant MI 48858 US","2977 W Remus Rd","","Mount Pleasant","MI","48858","US","7892.34293516873","7.89234293516873","4.90407460043732","0","7892.34293516873","5.92051169835031","133197","00000","92","MTWRF","92","","170","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7808","","-8480"
"12","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","ELLENS EQUIPMENT-BEAL CITY","13","12","Route Stop","10:18:53","10:22:53","","4","100.460355029586","141.40426035503","","14870","","","","","True","07:00","17:00","False","","","Highest Priority","0","0","0","","1963 N WINN RD, MT PLEASANT MI 48858 US","1963 N WINN RD","","MT PLEASANT","MI","48858","US","-84.908929","43.668941","3","Street Address - Automatic","1963 N Winn Rd, Mount Pleasant MI 48858 US","1963 N Winn Rd","","Mount Pleasant","MI","48858","US","8015.56437185396","8.01556437185396","4.98064085241614","0","8015.56437185396","5.93297153711319","231967","00003","92","MTWRF","92","","160","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7812","","-8481"
"13","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 895","14","13","Route Stop","10:28:27","10:37:27","","9","115.598816568047","209.518106508876","","10871","","","","","False","","","False","","","Highest Priority","0","0","0","","3011 N. WOODRUFF RD, WEIDMAN MI 48893 US","3011 N. WOODRUFF RD","","WEIDMAN","MI","48893","US","-84.969123","43.683582","3","Street Address - Automatic","3011 N Woodruff Rd, Weidman MI 48893 US","3011 N Woodruff Rd","","Weidman","MI","48893","US","6528.62034113772","6.52862034113772","4.05669665571715","0","6528.62034113772","5.57602575048804","99031","00125","92","MTWRFS","92","","140","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7816","","-8482"
"14","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","R&R FAMILY STORES-WEIDMAN 2080","15","14","Route Stop","10:38:48","10:51:48","","13","58.2537869822485","67.8585207100592","","16138","","","","","True","07:00","17:00","False","","","Highest Priority","0","0","0","","3432 N WOODRUFF RD, WEIDMAN MI 48854 US","3432 N WOODRUFF RD","","WEIDMAN","MI","48854","US","-84.967921","43.689683","3","Street Address - Automatic","3432 N Woodruff Rd, Weidman MI 48893 US","3432 N Woodruff Rd","","Weidman","MI","48893","US","776.717333109271","0.776717333109271","0.482629781334907","0","776.717333109271","1.34693365171552","99062","00031","92","MTWRFS","92","","120","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7820","","-8483"
"15","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","R&R FAMILY STORES 2080 F.A.","16","15","Route Stop","10:51:48","10:55:48","","4","0","0","","16139","","","","","True","07:00","17:00","False","","","Highest Priority","0","0","0","","3432 N WOODRUFF RD, WEIDMAN MI 48854 US","3432 N WOODRUFF RD","","WEIDMAN","MI","48854","US","-84.967921","43.689683","3","Street Address - Automatic","3432 N Woodruff Rd, Weidman MI 48893 US","3432 N Woodruff Rd","","Weidman","MI","48893","US","0","0","0","0","0","0","99161","00031","92","MTWRFS","92","","130","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7822","","-8484"
"16","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART #638","17","16","Route Stop","11:04:53","11:13:53","","9","158.253905325444","293.067633136095","","16054","","","","","True","05:00","21:00","False","","","Highest Priority","0","0","0","","2921 W. COLEMAN RD, FARWELL MI 48622 US","2921 W. COLEMAN RD","","FARWELL","MI","48622","US","-84.906909","43.755379","3","Street Address - Automatic","2921 W Coleman Rd, Farwell MI 48622 US","2921 W Coleman Rd","","Farwell","MI","48622","US","12278.2900508498","12.2782900508498","7.6293758228446","0","12278.2900508498","9.08415042236447","99031","00171","92","MTWRFS","92","","110","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7818","","-8485"
"17","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 425","18","17","Route Stop","11:28:05","11:36:05","","8","247.580666666667","421.699333333333","","16427","","","","","False","","","False","","","Highest Priority","0","0","0","","3375 W. CADILLAC DR., FARWELL MI 48622 US","3375 W. CADILLAC DR.","","FARWELL","MI","48622","US","-84.915679","43.867445","3","Street Address - Automatic","3375 W Cadillac Dr, Farwell MI 48622 US","3375 W Cadillac Dr","","Farwell","MI","48622","US","16010.9218939513","16.0109218939513","9.94872575035079","0","16010.9218939513","14.1950409468263","99031","00197","92","MTWRFS","92","","105","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7874","","-8486"
"18","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","KC'S LAKE 13 PARTY STORE","19","18","Route Stop","11:39:46","11:44:46","","5","53.584201183432","57.6481065088757","","4612","","","","","True","05:30","22:30","False","","","Highest Priority","0","0","0","","587 W SURREY RD, FARWELL MI 48622 US","587 W SURREY RD","","FARWELL","MI","48622","US","-84.860068","43.857333","3","Street Address - Automatic","587 W Surrey Rd, Farwell MI 48622 US","587 W Surrey Rd","","Farwell","MI","48622","US","4904.74924371241","4.90474924371241","3.04766992326467","0","4904.74924371241","3.69165762886405","228327","00000","92","MTWRFS","92","","70","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7810","","-8487"
"19","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","GUNDEN 1 AFC","20","19","Route Stop","11:49:12","11:54:12","","5","65.4270414201184","94.7837278106509","","9209","","","","","False","","","False","","","Highest Priority","0","0","0","","16 NE Kapplinger PO Box 129, FARWELL MI 48622 US","16 NE Kapplinger","PO Box 129","FARWELL","MI","48622","US","-84.8475783","43.842495","3","Street Address - Automatic","16 Kapplinger Dr, Farwell MI 48622 US","16 Kapplinger Dr","","Farwell","MI","48622","US","3001.18141248292","3.00118141248292","1.86484769569221","0","3001.18141248292","4.42573513649404","230373","00000","92","MTWRFS","92","","80","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7811","","-8488"
"20","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BUCCILLI'S FARWELL","21","20","Route Stop","11:57:19","12:05:19","","8","97.708224852071","148.80100591716","","4488","","","","","True","09:00","22:00","False","","","Highest Priority","0","0","0","","203 E. MAIN, FARWELL MI 48622 US","203 E. MAIN","","FARWELL","MI","48622","US","-84.865127","43.835178","3","Street Address - Automatic","203 E Main St, Farwell MI 48622 US","203 E Main St","","Farwell","MI","48622","US","1882.95478088884","1.88295478088884","1.17001387174664","0","1882.95478088884","3.12188058160245","226826","00000","92","MTWRFS","92","","100","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7809","","-8489"
"21","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","MERCANTILE BANK","22","21","Route Stop","12:12:26","12:12:26","","0","0","0","","11696","","","","","False","","","False","","","Highest Priority","0","0","0","","806 N. MCEWAN, CLARE MI 48617 US","806 N. MCEWAN","","CLARE","MI","48617","US","-84.767987","43.822025","3","Street Address - Automatic","806 N McEwan St, Clare MI 48617 US","806 N McEwan St","","Clare","MI","48617","US","8356.55270553228","8.35655270553228","5.19252118249984","0","8356.55270553228","7.10979852452874","99080","00005","92","MTWRFS","92","","30","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7821","","-8490"
"22","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","MERCANTILE BANK","23","22","Route Stop","12:12:26","12:13:26","","1","0.647863247863248","7.29059829059829","","14764","","","","","True","09:00","17:00","False","","","Highest Priority","0","0","0","","806 N MCEWAN, CLARE MI 48617 US","806 N MCEWAN","","CLARE","MI","48617","US","-84.767987","43.822025","3","Street Address - Automatic","806 N McEwan St, Clare MI 48617 US","806 N McEwan St","","Clare","MI","48617","US","0","0","0","0","0","0","99080","00014","92","MTWRFS","92","","999","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7834","","-8491"
"23","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","WITBECKS FAMILY FOOD FIRST AID","24","23","Route Stop","12:14:18","12:14:18","","0","0","0","","13419","","","","","False","","","False","","","Highest Priority","0","0","0","","1026 MCEWAN ST, CLARE MI 48617 US","1026 MCEWAN ST","","CLARE","MI","48617","US","-84.766837","43.825422","3","Street Address - Automatic","1026 N McEwan St, Clare MI 48617 US","1026 N McEwan St","","Clare","MI","48617","US","568.843011205815","0.568843011205815","0.353462664484571","0","568.843011205815","0.868450623005629","99161","00032","92","MTWRFS","92","","10","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7823","","-8492"
"24","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","BLARNEY CASTLE EZ MART 345","25","24","Route Stop","12:16:11","12:24:11","","8","106.841183431953","209.829585798817","","10694","","","","","True","06:00","23:00","False","","","Highest Priority","0","0","0","","10400 S. CLARE AVE, CLARE MI 48617 US","10400 S. CLARE AVE","","CLARE","MI","48617","US","-84.768906","43.837639","3","Street Address - Automatic","10400 S Clare Ave, Clare MI 48617 US","10400 S Clare Ave","","Clare","MI","48617","US","1468.8833503537","1.4688833503537","0.912721810069299","0","1468.8833503537","1.88058569282293","99031","00112","92","MTWRFS","92","","50","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7813","","-8493"
"25","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","ARBY'S CLARE","26","25","Route Stop","12:24:49","12:36:49","","12","27.3383846153846","70.2908461538462","","14619","","","","","True","08:00","22:00","False","","","Highest Priority","0","0","0","","10207 S. CLARE AVENUE, CLARE MI 48617 US","10207 S. CLARE AVENUE","","CLARE","MI","48617","US","-84.767506","43.84021","3","Street Address - Automatic","10207 S Clare Ave, Clare MI 48617 US","10207 S Clare Ave","","Clare","MI","48617","US","343.162595964782","0.343162595964782","0.213231354049752","0","343.162595964782","0.632757972925901","99140","00001","92","MTWRFS","92","","60","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-341","-7981","","-8494"
"26","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Monday","","","Saginaw Depot","27","","End Depot","13:30:17","13:30:17","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","361 W Morley Dr, Saginaw, MI 48601,   US","361 W Morley Dr, Saginaw, MI 48601","","","","","US","-83.871106","43.417025","5","Street Address - Manual","361 W Morley Dr, Saginaw MI 48601 US","361 W Morley Dr","","Saginaw","MI","48601","US","100544.028943153","100.544028943153","62.4751639172417","100544.028943153","0","53.4730724357069","","","","","","","","","","","","2024/03/27 16:23","2024/03/27 16:23","-18","-341","","-2","-8495"
"27","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","BLARNEY CASTLE OIL 732","2","1","Route Stop","06:48:37","06:58:37","","10","76.9126373626374","136.913516483516","","10999","","","","","True","06:00","22:00","False","","","Highest Priority","0","0","0","","48 S. COLEMAN RD, MT PLEASANT MI 48858-9303 US","48 S. COLEMAN RD","","MT PLEASANT","MI","48858-9303","US","-84.58887","43.610331","3","Street Address - Automatic","48 S Coleman Rd, Mount Pleasant MI 48858 US","48 S Coleman Rd","","Mount Pleasant","MI","48858","US","77187.1780408042","77.1871780408042","47.9618894438282","77187.1780408042","0","48.630341803655","99031","00132","92","MTWRFS","92","","185","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7843","","-8497"
"28","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","BLARNEY CASTLE EZ MART 834","3","2","Route Stop","07:10:46","07:16:46","","6","40.3662721893491","54.6491124260355","","10841","","","","","True","05:00","23:00","False","","","Highest Priority","0","0","0","","550 E. WRIGHT AVE, SHEPERD MI 48883-9377 US","550 E. WRIGHT AVE","","SHEPERD","MI","48883-9377","US","-84.679512","43.523613","3","Street Address - Automatic","550 E Wright Ave, Shepherd MI 48883 US","550 E Wright Ave","","Shepherd","MI","48883","US","17008.3124066535","17.0083124066535","10.5684754900972","0","17008.3124066535","12.1487158220261","99031","00122","92","MTWRFS","92","","200","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7814","","-8498"
"29","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","BLARNEY CASTLE EZ MART 682","4","3","Route Stop","07:24:34","07:30:34","","6","34.880650887574","112.14550295858","","10846","","","","","True","07:00","22:00","False","","","Highest Priority","0","0","0","","1911 S. MISSION ST, MT. PLEASANT MI 48858 US","1911 S. MISSION ST","","MT. PLEASANT","MI","48858","US","-84.766979","43.583025","3","Street Address - Automatic","1911 S Mission St, Mount Pleasant MI 48858 US","1911 S Mission St","","Mount Pleasant","MI","48858","US","11381.5581612947","11.3815581612947","7.07217245255348","0","11381.5581612947","7.79306023940444","99031","00124","92","MTWRFS","92","","260","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7815","","-8499"
"30","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","CMU WOLDT DINING 56205","5","4","Route Stop","07:32:27","07:40:27","","8","335.136153846154","483.33","","15347","","","","","True","07:00","19:00","False","","","Highest Priority","0","0","0","","1900 S. EAST CAMPUS DR., MT. PLEASANT MI 48858 US","1900 S. EAST CAMPUS DR.","","MT. PLEASANT","MI","48858","US","-84.7726877","43.5837585","3","Street Address - Automatic","1900 E Campus Dr, Mount Pleasant MI 48858 US","1900 E Campus Dr","","Mount Pleasant","MI","48858","US","694.21819726809","0.69421819726809","0.43136719429831","0","694.21819726809","1.88939324207604","99033","00285","92","MTWRFS","92","","85","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7846","","-8500"
"31","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","CMU PONDER COFFEE-HP 56215","6","5","Route Stop","07:43:02","07:48:02","","5","19.6804195804196","28.4272727272727","","15634","","","","","True","07:30","16:00","False","","","Highest Priority","0","0","0","","1280 S EAST CAMPUS DR, MT PLEASANT MI 48858 US","1280 S EAST CAMPUS DR","","MT PLEASANT","MI","48858","US","-84.770766","43.5907607","3","Street Address - Automatic","1280 E Campus Dr, Mount Pleasant MI 48858 US","1280 E Campus Dr","","Mount Pleasant","MI","48858","US","1067.12972493676","1.06712972493676","0.663083677739625","0","1067.12972493676","2.57353376597166","99033","00298","92","MTWRF","92","","45","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7855","","-8501"
"32","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","CMU PONDER COFFEE-LIBRAR 56212","7","6","Route Stop","07:48:37","07:53:37","","5","32.0601398601399","46.3090909090909","","15632","","","","","True","07:30","17:00","False","","","Highest Priority","0","0","0","","250 E PRESTON #128 LIBRARY, MT PLEASANT MI 48858 US","250 E PRESTON #128 LIBRARY","","MT PLEASANT","MI","48858","US","-84.774207","43.589435","3","Street Address - Automatic","250 E Preston Rd, Mount Pleasant MI 48858 US","250 E Preston Rd","","Mount Pleasant","MI","48858","US","279.711954358414","0.279711954358414","0.173804952734033","0","279.711954358414","0.597660275176167","99033","00296","92","MTWRF","92","","65","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7853","","-8502"
"33","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","CMU UC CATERINIG 56229","8","7","Route Stop","08:00:00","08:14:00","","14","1873.08","2530.7","","15369","","","","","True","08:00","17:00","False","","","Highest Priority","5.86666666666667","0","0","","103 E. PRESTON, MT. PLEASANT MI 48858 US","103 E. PRESTON","","MT. PLEASANT","MI","48858","US","-84.775566","43.590498","3","Street Address - Automatic","103 E Preston Rd, Mount Pleasant MI 48858 US","103 E Preston Rd","","Mount Pleasant","MI","48858","US","127.332628177398","0.127332628177398","0.0791208279697436","0","127.332628177398","0.508975848555565","99033","00286","92","MTWRF","92","","50","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7847","","-8503"
"34","Saginaw 2024 ASIS","Beta_92","FreqOpt_Week1_Tuesday","","","CMU STARBUCKS 56218","9","8","Route Stop","08:14:00","08:20:00","","6","51.7611834319526","70.5834319526627","","15375","","","","","True","08:00","17:00","False","","","Highest Priority","0","0","0","","103 E. PRESTON, MT. PLEASANT MI 48858 US","103 E. PRESTON","","MT. PLEASANT","MI","48858","US","-84.775566","43.590498","3","Street Address - Automatic","103 E Preston Rd, Mount Pleasant MI 48858 US","103 E Preston Rd","","Mount Pleasant","MI","48858","US","0","0","0","0","0","0","99033","00287","92","MTWRF","92","","52","","","3/27/2024 4:23:43 PM","3/27/2024 4:23:43 PM","2024/03/27 16:23","2024/03/27 16:23","-18","-342","-7848","","-8504"
