""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"1783"	"883084.0"	"3085.0"	"Week1"	"8060"	"R"	"7.0"	"MAISD MACTC-CHESTNUT"	"2417 CHESTNUT TRAIL, MUSKEGON MI 49442 US,   US"	"-86.18313867"	"43.25769796"
"1784"	"882543.0"	"2542.0"	"Week1"	"8060"	"R"	"8.0"	"MUSKEGON CHARTER TOWNSHIP DPW"	"QUARTERLINE RD., MUSKEGON MI 49442 US,   US"	"-86.19419815"	"43.23279885"
"1785"	"884524.0"	"4524.0"	"Week1"	"8060"	"R"	"9.0"	"MUSKEGON COUNTY ROAD COMMISSIO"	"7700 E APPLE AVE, MUSKEGON MI 49442-4960 US,   US"	"-86.0549925"	"43.2367085"
"1786"	"885910.0"	"5910.0"	"Week1"	"8060"	"R"	"10.0"	"MUSK CO WASTE SYSTEM ADMIN"	"8301 WHITE RD, MUSKEGON MI 49442 US,   US"	"-86.06248362"	"43.26400504"
"1787"	"808030.0"	"0.0"	"Week2"	"8060"	"R"	"10.0"	"GOOBERS BAKERY & PASTRY SHOPPE"	"4165 GRAND HAVEN RD, MUSKEGON MI 49441 US,   US"	"-86.220795"	"43.176913"
"1788"	"885910.0"	"5930.0"	"Week1"	"8060"	"R"	"11.0"	"MUSK COUNTY WASTEWATER FARM"	"Corner of Swanson and White Rd, MUSKEGON MI 49442,   US"	"-86.00805"	"43.26342"
"1789"	"885910.0"	"5940.0"	"Week1"	"8060"	"R"	"12.0"	"MUSK COUNTY WASTEWATER FLT MNT"	"800 N. SWANSON RD., MUSKEGON MI 49442 US,   US"	"-86.058282"	"43.241846"
"1790"	"885910.0"	"5900.0"	"Week2"	"8060"	"R"	"12.0"	"MUSK CO WASTEWATER SYSTEM"	"9366 APPLE AVE, RAVENNA MI 49451 US,   US"	"-86.0133988"	"43.2355122"
"1791"	"885910.0"	"5920.0"	"Week1"	"8060"	"R"	"13.0"	"MUSK COUNTY WASTEWATER OP MNT"	"800 N. SWANSON RD., MUSKEGON MI 49442 US,   US"	"-86.058282"	"43.241846"
"1792"	"804596.0"	"0.0"	"Week2"	"8060"	"R"	"13.0"	"MOORLAND TAVERN"	"10380 APPLE AVE, MUSKEGON MI 49451 US,   US"	"-85.988052"	"43.23525"
"1793"	"804562.0"	"0.0"	"Week1"	"8060"	"R"	"14.0"	"ROADSIDE EXPRESS"	"7791 HTS RAVENNA RD, MUSKEGON MI 49451 US,   US"	"-86.053513"	"43.190826"
"1794"	"806300.0"	"0.0"	"Week2"	"8060"	"R"	"14.0"	"RUM RUNNERS"	"12058 E. APPLE AVE, RAVENNA MI 49451 US,   US"	"-85.946558"	"43.235587"
"1795"	"804505.0"	"0.0"	"Week1"	"8060"	"R"	"15.0"	"MABRITO GARAGE"	"3070 S BROTON RD, FRUITPORT MI 49415-9700 US,   US"	"-86.076547"	"43.196689"
"1796"	""	""	"Week1"	"8060"	"R"	""	"Grand Rapids Depot"	"3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US"	"-85.754724"	"43.015275"
"1797"	""	""	"Week2"	"8060"	"R"	""	"Grand Rapids Depot"	"3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US"	"-85.754724"	"43.015275"
"1798"	""	""	"Week3"	"8060"	"R"	""	"Grand Rapids Depot"	"3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US"	"-85.754724"	"43.015275"
"1799"	""	""	"Week4"	"8060"	"R"	""	"Grand Rapids Depot"	"3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US"	"-85.754724"	"43.015275"
