Route,Type,Time
23,Send,2/21/22 5:26 PM
13,Send,2/21/22 8:57 PM
3,Send,2/22/22 2:26 PM
35,Send,2/22/22 1:22 PM
32,Send,2/22/22 4:50 PM
38,Send,2/22/22 6:23 PM
35,Send,2/24/22 11:11 AM
23,Send,2/24/22 4:43 PM
32,Send,2/24/22 4:44 PM
3,Send,2/24/22 4:58 PM
38,Send,2/24/22 1:33 PM
23,Send,7/19/22 6:11 PM
13,Send,7/20/22 12:59 PM
13,Send,7/20/22 1:00 PM
35,Send,7/20/22 3:22 PM
32,Send,7/20/22 1:21 PM
3,Send,7/20/22 2:28 PM
23,Send,7/20/22 4:25 PM
38,Send,7/20/22 4:39 PM
38,Send,5/16/22 4:06 PM
35,Send,5/16/22 4:14 PM
35,Send,5/16/22 4:14 PM
23,Send,5/16/22 4:00 PM
35,Send,5/17/22 11:39 AM
13,Send,5/17/22 1:54 PM
32,Send,7/13/22 12:43 PM
3,Send,7/13/22 2:31 PM
38,Send,7/13/22 4:39 PM
35,Send,7/13/22 4:56 PM
13,Send,7/13/22 12:24 PM
23,Send,7/13/22 3:48 PM
3,Send,7/14/22 1:32 PM
38,Send,5/11/22 1:43 PM
13,Send,5/11/22 1:44 PM
13,Send,5/11/22 1:44 PM
32,Send,5/11/22 1:19 PM
3,Send,5/11/22 3:47 PM
23,Send,5/11/22 5:13 PM
13,Send,5/4/22 1:11 PM
13,Send,5/4/22 1:13 PM
38,Send,5/4/22 1:27 PM
32,Send,5/4/22 1:51 PM
3,Send,5/4/22 2:46 PM
23,Send,5/4/22 6:00 PM
35,Send,5/4/22 11:24 AM
38,Send,5/5/22 12:22 PM
32,Send,5/5/22 1:32 PM
13,Send,5/5/22 2:12 PM
38,Send,3/28/22 5:49 PM
38,Send,3/28/22 5:49 PM
32,Send,3/28/22 3:37 PM
23,Send,3/28/22 5:42 PM
3,Send,3/28/22 5:44 PM
35,Send,3/29/22 11:41 AM
13,Send,3/29/22 1:58 PM
32,Send,3/29/22 4:07 PM
38,Send,3/29/22 4:43 PM
23,Send,3/29/22 5:34 PM
32,Send,3/29/22 3:29 PM
3,Send,3/29/22 4:16 PM
35,Send,3/31/22 11:40 AM
38,Send,3/31/22 12:58 PM
32,Send,3/31/22 2:05 PM
13,Send,3/31/22 2:31 PM
13,Send,3/31/22 2:31 PM
23,Send,3/31/22 5:38 PM
3,Send,3/31/22 4:17 PM
35,Send,4/15/22 10:32 AM
23,Send,4/15/22 1:23 PM
38,Send,4/15/22 2:07 PM
13,Send,4/15/22 2:20 PM
32,Send,4/15/22 4:38 PM
3,Send,4/15/22 12:12 PM
13,Send,4/14/22 2:58 PM
35,Send,4/14/22 12:38 PM
38,Send,4/14/22 12:43 PM
32,Send,4/14/22 1:54 PM
13,Send,4/14/22 2:24 PM
3,Send,4/14/22 4:53 PM
23,Send,4/14/22 3:41 PM
23,Send,4/1/22 12:13 PM
35,Send,4/1/22 12:23 PM
32,Send,4/1/22 4:23 PM
38,Send,4/1/22 3:22 PM
13,Send,4/1/22 2:50 PM
3,Send,4/1/22 2:51 PM
13,Send,4/4/22 2:42 PM
3,Send,4/13/22 3:03 PM
23,Send,4/12/22 4:39 PM
35,Send,4/13/22 1:02 PM
13,Send,4/13/22 1:40 PM
13,Send,4/13/22 1:41 PM
38,Send,4/13/22 3:22 PM
32,Send,4/13/22 4:14 PM
23,Send,4/13/22 4:50 PM
3,Send,4/13/22 4:56 PM
32,Send,6/27/22 1:26 PM
35,Send,6/27/22 4:22 PM
23,Send,6/27/22 5:38 PM
3,Send,6/27/22 5:40 PM
13,Send,6/27/22 1:09 PM
13,Send,6/27/22 1:09 PM
38,Send,6/27/22 3:25 PM
32,Send,4/8/22 4:27 PM
35,Send,4/11/22 11:53 AM
3,Send,4/11/22 1:26 PM
32,Send,4/11/22 2:21 PM
32,Send,9/9/22 2:14 PM
23,Send,9/9/22 2:33 PM
35,Send,9/9/22 3:10 PM
3,Send,9/9/22 12:51 PM
13,Send,9/9/22 1:13 PM
38,Send,9/9/22 3:44 PM
3,Send,9/9/22 4:10 PM
23,Send,9/10/22 1:21 PM
13,Send,9/10/22 2:01 PM
32,Send,9/10/22 2:08 PM
38,Send,9/10/22 10:33 AM
38,Send,9/10/22 10:34 AM
35,Send,9/10/22 3:38 PM
23,Send,9/12/22 2:42 PM
13,Send,9/12/22 2:45 PM
35,Send,9/12/22 2:52 PM
32,Send,9/12/22 2:57 PM
38,Send,9/12/22 3:35 PM
3,Send,9/12/22 4:06 PM
3,Send,9/12/22 4:06 PM
35,Send,8/11/22 3:32 PM
3,Send,8/12/22 11:53 AM
32,Send,8/22/22 1:49 PM
32,Send,3/22/22 5:21 PM
23,Send,3/22/22 5:29 PM
38,Send,3/21/22 3:11 PM
32,Send,3/21/22 4:31 PM
35,Send,1/24/22 7:16 AM
35,Send,1/24/22 1:22 PM
13,Send,1/24/22 1:31 PM
32,Send,1/24/22 2:52 PM
23,Send,1/24/22 4:49 PM
38,Send,1/24/22 4:51 PM
13,Send,1/27/22 1:52 PM
38,Send,1/27/22 2:08 PM
3,Send,1/27/22 2:27 PM
32,Send,1/27/22 3:17 PM
35,Send,1/27/22 3:52 PM
23,Send,1/27/22 4:03 PM
35,Send,1/28/22 12:24 PM
23,Send,1/28/22 12:27 PM
23,Send,1/28/22 12:28 PM
3,Send,1/28/22 2:27 PM
38,Send,1/31/22 5:00 PM
32,Send,2/1/22 2:21 PM
35,Send,2/1/22 4:45 PM
23,Send,2/1/22 4:27 PM
38,Send,2/1/22 5:37 PM
38,Send,2/1/22 5:56 PM
13,Send,2/1/22 1:12 PM
35,Send,2/2/22 12:54 PM
38,Send,2/2/22 1:33 PM
32,Send,2/2/22 1:45 PM
13,Send,2/2/22 1:54 PM
32,Send,1/28/22 3:38 PM
13,Send,1/28/22 1:30 PM
38,Send,1/28/22 1:53 PM
3,Send,2/1/22 1:47 PM
13,Send,2/11/22 12:41 PM
3,Send,2/11/22 12:45 PM
23,Send,2/11/22 1:15 PM
35,Send,2/11/22 12:58 PM
32,Send,2/11/22 1:02 PM
38,Send,2/11/22 1:34 PM
35,Send,2/11/22 4:24 PM
13,Send,2/3/22 1:54 PM
23,Send,2/3/22 3:46 PM
3,Send,2/3/22 2:58 PM
35,Send,2/4/22 7:53 AM
23,Send,2/4/22 12:12 PM
38,Send,2/4/22 2:06 PM
13,Send,2/4/22 12:23 PM
35,Send,2/4/22 12:52 PM
35,Send,2/3/22 10:55 AM
3,Send,2/2/22 3:24 PM
23,Send,2/2/22 5:43 PM
23,Send,2/2/22 5:04 PM
23,Send,2/2/22 5:04 PM
23,Send,2/2/22 5:04 PM
32,Send,2/3/22 12:39 PM
38,Send,2/3/22 1:03 PM
3,Send,2/4/22 3:48 PM
32,Send,2/4/22 2:37 PM
32,Send,2/7/22 12:38 PM
3,Send,2/7/22 1:17 PM
13,Send,2/7/22 1:35 PM
13,Send,2/7/22 1:44 PM
13,Send,2/7/22 1:45 PM
23,Send,2/7/22 5:21 PM
35,Send,2/8/22 7:50 AM
38,Send,2/7/22 3:59 PM
35,Send,3/7/22 3:59 PM
35,Send,3/8/22 12:43 PM
3,Send,3/8/22 2:09 PM
32,Send,3/8/22 5:18 PM
38,Send,3/8/22 5:55 PM
32,Send,4/26/22 3:56 PM
38,Send,4/26/22 4:47 PM
38,Send,4/26/22 4:48 PM
38,Send,4/27/22 2:26 PM
35,Send,4/27/22 12:22 PM
13,Send,4/27/22 1:45 PM
3,Send,4/27/22 3:04 PM
32,Send,4/27/22 3:08 PM
23,Send,4/27/22 3:57 PM
35,Send,3/4/22 4:36 PM
32,Send,3/4/22 4:59 PM
13,Send,3/7/22 1:54 PM
13,Send,3/7/22 1:54 PM
3,Send,3/7/22 2:01 PM
38,Send,3/7/22 5:22 PM
38,Send,3/7/22 5:22 PM
32,Send,3/7/22 5:27 PM
23,Send,3/7/22 8:19 PM
23,Send,3/8/22 7:29 PM
13,Send,3/9/22 1:02 PM
38,Send,3/9/22 1:20 PM
35,Send,3/9/22 12:40 PM
3,Send,3/9/22 4:09 PM
32,Send,3/9/22 5:12 PM
23,Send,3/9/22 6:46 PM
23,Send,3/9/22 6:47 PM
3,Send,3/11/22 1:47 PM
13,Send,3/11/22 1:54 PM
23,Send,3/11/22 11:57 AM
35,Send,3/11/22 12:17 PM
38,Send,3/11/22 1:10 PM
32,Send,3/11/22 4:46 PM
35,Send,3/14/22 9:59 AM
3,Send,3/14/22 1:28 PM
13,Send,3/14/22 2:49 PM
13,Send,3/14/22 2:49 PM
38,Send,3/14/22 3:12 PM
32,Send,3/14/22 3:48 PM
23,Send,3/14/22 4:49 PM
13,Send,3/15/22 2:17 PM
13,Send,3/15/22 2:28 PM
13,Send,3/15/22 2:29 PM
3,Send,5/5/22 3:40 PM
3,Send,5/5/22 3:43 PM
35,Send,5/5/22 11:32 AM
23,Send,5/5/22 5:29 PM
35,Send,5/6/22 7:54 AM
35,Send,5/6/22 12:32 PM
23,Send,5/6/22 12:33 PM
38,Send,5/6/22 12:50 PM
3,Send,5/6/22 1:00 PM
35,Send,5/18/22 11:36 AM
23,Send,5/18/22 5:15 PM
35,Send,5/19/22 12:22 PM
32,Send,5/19/22 1:13 PM
32,Send,5/19/22 1:18 PM
38,Send,5/19/22 1:47 PM
13,Send,5/19/22 1:50 PM
32,Send,5/26/22 12:40 PM
13,Send,5/26/22 2:53 PM
23,Send,5/26/22 3:24 PM
35,Send,4/28/22 11:28 AM
38,Send,4/28/22 12:51 PM
35,Send,4/28/22 1:06 PM
32,Send,4/28/22 1:17 PM
32,Send,4/28/22 1:18 PM
3,Send,4/28/22 4:37 PM
3,Send,4/28/22 5:03 PM
13,Send,4/28/22 2:53 PM
23,Send,4/28/22 3:20 PM
35,Send,7/18/22 4:13 PM
3,Send,7/18/22 4:19 PM
32,Send,7/19/22 12:28 PM
13,Send,7/19/22 1:38 PM
3,Send,7/19/22 2:13 PM
38,Send,7/19/22 3:13 PM
3,Send,7/19/22 1:49 PM
35,Send,7/19/22 5:43 PM
32,Send,9/7/22 2:45 PM
23,Send,9/8/22 2:13 PM
13,Send,9/7/22 1:15 PM
35,Send,9/8/22 3:37 PM
3,Send,9/8/22 3:33 PM
13,Send,9/8/22 12:15 PM
13,Send,9/8/22 11:43 AM
32,Send,9/8/22 11:44 AM
32,Send,9/8/22 11:44 AM
38,Send,9/8/22 2:48 PM
35,Send,4/29/22 10:58 AM
23,Send,4/29/22 11:49 AM
3,Send,4/29/22 12:58 PM
3,Send,4/29/22 1:46 PM
13,Send,4/29/22 2:24 PM
38,Send,4/29/22 2:25 PM
13,Send,4/29/22 2:33 PM
32,Send,4/29/22 4:53 PM
13,Send,9/13/22 2:01 PM
38,Send,9/13/22 3:20 PM
38,Send,9/13/22 3:20 PM
3,Send,9/13/22 2:46 PM
3,Send,9/13/22 2:47 PM
35,Send,9/13/22 3:35 PM
32,Send,9/13/22 3:46 PM
23,Send,9/13/22 5:16 PM
38,Send,9/14/22 2:08 PM
3,Send,9/14/22 2:58 PM
23,Send,9/14/22 3:19 PM
23,Send,7/14/22 2:39 PM
32,Send,7/14/22 12:53 PM
38,Send,7/14/22 1:44 PM
35,Send,7/14/22 3:40 PM
32,Send,7/15/22 2:26 PM
13,Send,7/15/22 2:47 PM
35,Send,6/8/22 3:54 PM
23,Send,6/8/22 4:34 PM
35,Send,6/9/22 7:39 AM
32,Send,6/9/22 2:06 PM
38,Send,6/9/22 2:14 PM
23,Send,6/9/22 3:15 PM
13,Send,6/9/22 3:16 PM
13,Send,6/9/22 3:17 PM
35,Send,6/4/22 11:48 AM
3,Send,6/4/22 11:50 AM
38,Send,9/7/22 3:06 PM
35,Send,9/7/22 4:45 PM
3,Send,9/7/22 3:16 PM
23,Send,9/7/22 5:11 PM
32,Send,9/14/22 11:59 AM
13,Send,9/14/22 12:46 PM
35,Send,9/14/22 3:41 PM
35,Send,9/15/22 2:45 PM
38,Send,9/15/22 3:02 PM
23,Send,9/15/22 3:15 PM
3,Send,9/2/22 11:50 AM
32,Send,9/2/22 1:57 PM
38,Send,9/6/22 2:09 PM
35,Send,9/22/22 9:01 AM
3,Send,9/22/22 12:24 PM
13,Send,9/22/22 1:17 PM
38,Send,9/22/22 2:30 PM
23,Send,9/22/22 3:03 PM
32,Send,9/22/22 3:33 PM
3,Send,9/16/22 12:19 PM
23,Send,9/16/22 3:13 PM
35,Send,9/16/22 3:20 PM
13,Send,9/16/22 3:21 PM
32,Send,9/19/22 1:46 PM
32,Send,9/19/22 1:46 PM
23,Send,9/19/22 3:35 PM
35,Send,9/19/22 4:06 PM
3,Send,9/19/22 4:23 PM
32,Send,10/3/22 1:48 PM
3,Send,10/3/22 2:15 PM
3,Send,3/21/22 1:09 PM
13,Send,3/21/22 1:53 PM
23,Send,3/21/22 4:53 PM
35,Send,3/21/22 5:15 PM
35,Send,3/22/22 2:38 PM
35,Send,3/22/22 2:39 PM
13,Send,3/22/22 1:05 PM
13,Send,5/9/22 2:56 PM
38,Send,5/9/22 3:11 PM
35,Send,5/9/22 4:09 PM
32,Send,5/9/22 2:20 PM
35,Send,5/10/22 4:38 PM
38,Send,5/10/22 4:49 PM
3,Send,5/9/22 1:23 PM
13,Send,4/11/22 2:33 PM
13,Send,4/11/22 2:33 PM
38,Send,4/11/22 3:09 PM
23,Send,4/11/22 3:17 PM
13,Send,4/5/22 1:55 PM
23,Send,4/5/22 6:29 PM
35,Send,4/6/22 1:38 PM
32,Send,4/5/22 4:51 PM
38,Send,4/5/22 5:16 PM
13,Send,4/6/22 1:23 PM
38,Send,4/6/22 2:03 PM
35,Send,4/6/22 2:07 PM
32,Send,4/6/22 2:41 PM
23,Send,4/7/22 4:28 PM
3,Send,4/7/22 4:32 PM
3,Send,4/8/22 1:31 PM
38,Send,4/8/22 1:58 PM
23,Send,4/8/22 11:30 AM
35,Send,4/8/22 11:37 AM
13,Send,4/8/22 1:43 PM
32,Send,4/4/22 3:02 PM
3,Send,4/4/22 1:31 PM
32,Send,4/4/22 2:53 PM
38,Send,4/4/22 4:37 PM
35,Send,4/4/22 4:54 PM
23,Send,4/4/22 7:15 PM
35,Send,4/5/22 1:32 PM
3,Send,4/5/22 2:29 PM
3,Send,4/6/22 3:27 PM
13,Send,4/7/22 2:33 PM
23,Send,4/6/22 6:03 PM
35,Send,4/7/22 12:35 PM
35,Send,4/7/22 1:22 PM
13,Send,4/7/22 2:18 PM
38,Send,4/7/22 3:05 PM
32,Send,4/7/22 3:21 PM
32,Send,4/15/22 5:26 PM
3,Send,4/18/22 1:04 PM
13,Send,4/18/22 1:24 PM
35,Send,4/18/22 1:37 PM
38,Send,4/18/22 3:40 PM
38,Send,4/18/22 3:40 PM
38,Send,4/18/22 3:40 PM
23,Send,4/18/22 5:45 PM
32,Send,4/18/22 4:50 PM
13,Send,4/19/22 2:07 PM
13,Send,4/19/22 2:14 PM
3,Send,4/19/22 2:19 PM
35,Send,4/12/22 12:14 PM
35,Send,4/12/22 10:51 AM
3,Send,4/12/22 2:05 PM
13,Send,4/12/22 2:05 PM
38,Send,4/12/22 5:46 PM
32,Send,4/12/22 3:54 PM
35,Send,5/24/22 1:52 PM
32,Send,5/24/22 1:03 PM
13,Send,5/24/22 2:58 PM
23,Send,5/24/22 5:12 PM
23,Send,5/19/22 3:23 PM
3,Send,5/19/22 4:00 PM
23,Send,7/5/22 6:10 PM
3,Send,6/30/22 12:44 PM
32,Send,6/30/22 2:17 PM
23,Send,6/30/22 3:22 PM
13,Send,6/30/22 2:24 PM
38,Send,6/30/22 2:25 PM
38,Send,6/30/22 2:25 PM
35,Send,6/30/22 4:26 PM
35,Send,6/30/22 4:27 PM
32,Send,7/1/22 3:09 PM
23,Send,7/1/22 3:15 PM
13,Send,7/1/22 2:06 PM
38,Send,7/1/22 2:46 PM
35,Send,7/1/22 5:34 PM
3,Send,7/1/22 11:40 AM
32,Send,7/7/22 12:57 PM
3,Send,7/7/22 1:34 PM
23,Send,7/7/22 5:47 PM
13,Send,7/7/22 4:26 PM
38,Send,7/7/22 4:28 PM
38,Send,7/7/22 5:18 PM
35,Send,7/7/22 5:27 PM
32,Send,7/8/22 2:28 PM
23,Send,7/8/22 3:23 PM
13,Send,7/8/22 4:45 PM
38,Send,7/9/22 11:32 AM
23,Send,7/9/22 4:02 PM
13,Send,7/9/22 4:52 PM
35,Send,7/9/22 4:58 PM
13,Send,7/11/22 1:01 PM
3,Send,7/9/22 10:15 AM
32,Send,7/9/22 1:58 PM
35,Send,7/9/22 5:13 PM
35,Send,7/9/22 5:14 PM
35,Send,7/11/22 3:45 PM
32,Send,7/11/22 2:05 PM
3,Send,7/11/22 4:58 PM
38,Send,7/11/22 5:43 PM
23,Send,7/11/22 5:47 PM
32,Send,8/8/22 2:00 PM
13,Send,8/8/22 1:17 PM
3,Send,8/8/22 4:05 PM
35,Send,8/8/22 3:53 PM
23,Send,8/8/22 4:42 PM
38,Send,8/8/22 5:13 PM
13,Send,8/9/22 1:51 PM
32,Send,7/21/22 1:34 PM
13,Send,7/21/22 2:56 PM
3,Send,7/21/22 2:58 PM
3,Send,7/21/22 2:59 PM
23,Send,7/21/22 3:18 PM
35,Send,7/21/22 3:28 PM
38,Send,7/21/22 2:41 PM
3,Send,10/20/22 12:57 PM
35,Send,10/20/22 2:02 PM
38,Send,10/20/22 2:05 PM
32,Send,10/20/22 2:13 PM
23,Send,10/20/22 2:23 PM
13,Send,10/20/22 2:58 PM
35,Send,10/27/22 2:52 PM
35,Send,10/28/22 9:25 AM
38,Send,10/28/22 2:15 PM
35,Send,10/25/22 8:59 AM
23,Send,10/25/22 3:44 PM
13,Send,10/25/22 2:15 PM
3,Send,10/25/22 2:28 PM
32,Send,10/25/22 3:16 PM
38,Send,10/25/22 3:29 PM
35,Send,10/26/22 9:29 AM
13,Send,10/26/22 1:23 PM
32,Send,10/26/22 1:24 PM
32,Send,10/26/22 1:24 PM
38,Send,10/26/22 1:46 PM
3,Send,10/26/22 1:55 PM
23,Send,10/26/22 2:25 PM
38,Send,10/27/22 1:07 PM
3,Send,10/27/22 1:36 PM
13,Send,10/27/22 2:44 PM
32,Send,10/27/22 1:53 PM
23,Send,10/27/22 3:55 PM
35,Send,11/2/22 8:11 AM
23,Send,11/1/22 4:06 PM
32,Send,11/2/22 12:28 PM
13,Send,11/2/22 1:00 PM
3,Send,11/2/22 2:12 PM
3,Send,11/2/22 2:13 PM
38,Send,11/2/22 4:40 PM
23,Send,11/2/22 4:52 PM
23,Send,11/2/22 4:52 PM
38,Send,11/2/22 4:31 PM
3,Send,11/3/22 1:04 PM
32,Send,11/3/22 1:23 PM
13,Send,11/3/22 1:24 PM
23,Send,10/28/22 2:45 PM
32,Send,10/28/22 3:26 PM
3,Send,10/28/22 2:32 PM
13,Send,10/28/22 4:24 PM
38,Send,10/31/22 1:06 PM
13,Send,10/31/22 1:19 PM
32,Send,10/31/22 1:44 PM
3,Send,10/31/22 2:03 PM
23,Send,10/31/22 3:10 PM
3,Send,10/31/22 3:13 PM
35,Send,10/31/22 3:55 PM
35,Send,11/1/22 9:02 AM
13,Send,11/1/22 1:22 PM
32,Send,11/1/22 2:19 PM
3,Send,11/1/22 2:20 PM
32,Send,11/1/22 2:41 PM
3,Send,11/3/22 1:11 PM
35,Send,11/3/22 2:30 PM
23,Send,11/3/22 2:40 PM
38,Send,11/3/22 3:02 PM
38,Send,11/3/22 3:02 PM
38,Send,11/21/22 4:28 PM
35,Send,11/21/22 5:03 PM
38,Send,11/22/22 2:32 PM
23,Send,12/1/22 3:21 PM
35,Send,12/2/22 10:59 AM
3,Send,12/2/22 2:02 PM
23,Send,12/2/22 2:22 PM
13,Send,12/2/22 4:27 PM
13,Send,12/2/22 4:33 PM
38,Send,12/2/22 5:14 PM
23,Send,11/28/22 2:56 PM
35,Send,11/29/22 10:06 AM
13,Send,11/29/22 1:34 PM
38,Send,11/28/22 4:31 PM
3,Send,11/29/22 3:14 PM
38,Send,11/29/22 3:15 PM
32,Send,11/29/22 2:37 PM
35,Send,12/6/22 10:24 AM
35,Send,12/6/22 10:24 AM
38,Send,12/6/22 2:28 PM
13,Send,12/6/22 1:43 PM
13,Send,12/6/22 1:47 PM
32,Send,12/6/22 1:59 PM
3,Send,12/6/22 2:57 PM
38,Send,12/9/22 2:24 PM
35,Send,12/9/22 9:02 AM
23,Send,12/9/22 3:30 PM
32,Send,12/9/22 4:17 PM
3,Send,12/9/22 2:18 PM
38,Send,12/9/22 2:23 PM
13,Send,12/9/22 2:23 PM
32,Send,12/12/22 12:58 PM
13,Send,12/12/22 1:21 PM
23,Send,12/8/22 5:00 AM
13,Send,12/8/22 1:19 PM
32,Send,12/8/22 2:05 PM
35,Send,12/8/22 8:54 AM
38,Send,12/8/22 3:37 PM
3,Send,8/23/22 11:22 AM
13,Send,8/23/22 1:16 PM
13,Send,8/23/22 1:16 PM
32,Send,8/23/22 1:44 PM
23,Send,8/23/22 4:30 PM
35,Send,8/23/22 4:30 PM
38,Send,8/23/22 3:32 PM
32,Send,8/29/22 2:08 PM
13,Send,8/29/22 2:28 PM
23,Send,8/29/22 3:46 PM
32,Send,8/29/22 1:48 PM
35,Send,8/29/22 3:34 PM
38,Send,8/29/22 3:38 PM
3,Send,8/29/22 5:08 PM
35,Send,8/16/22 4:32 PM
38,Send,8/16/22 3:45 PM
23,Send,8/16/22 5:22 PM
3,Send,8/18/22 11:58 AM
35,Send,8/18/22 3:06 PM
38,Send,8/18/22 3:14 PM
3,Send,8/19/22 11:15 AM
13,Send,8/19/22 2:39 PM
32,Send,8/19/22 3:28 PM
23,Send,8/19/22 3:32 PM
38,Send,8/19/22 3:32 PM
35,Send,8/19/22 4:34 PM
13,Send,12/16/22 2:25 PM
38,Send,12/16/22 2:30 PM
3,Send,12/16/22 2:18 PM
32,Send,12/16/22 4:26 PM
3,Send,12/20/22 2:13 PM
13,Send,12/20/22 2:17 PM
32,Send,12/20/22 3:51 PM
13,Send,12/14/22 12:06 PM
32,Send,12/14/22 1:06 PM
23,Send,12/14/22 3:21 PM
3,Send,12/14/22 3:46 PM
38,Send,12/14/22 4:38 PM
35,Send,12/15/22 9:23 AM
3,Send,12/15/22 1:42 PM
32,Send,12/15/22 3:16 PM
23,Send,12/15/22 3:31 PM
38,Send,12/15/22 4:28 PM
13,Send,12/27/22 12:35 PM
38,Send,12/27/22 4:43 PM
32,Send,12/27/22 4:14 PM
32,Send,12/28/22 12:15 PM
3,Send,12/28/22 3:05 PM
38,Send,12/28/22 4:29 PM
13,Send,12/28/22 1:00 PM
3,Send,12/19/22 2:03 PM
38,Send,12/19/22 3:48 PM
35,Send,12/20/22 10:37 AM
38,Send,12/20/22 3:01 PM
23,Send,12/20/22 4:38 PM
13,Send,12/21/22 12:41 PM
13,Send,12/21/22 12:43 PM
3,Send,12/21/22 1:42 PM
35,Send,12/22/22 3:32 PM
3,Send,12/22/22 2:23 PM
38,Send,12/22/22 2:30 PM
3,Send,12/22/22 2:35 PM
32,Send,12/22/22 2:35 PM
38,Send,12/26/22 12:45 PM
35,Send,12/27/22 11:28 AM
3,Send,12/27/22 2:27 PM
23,Send,12/27/22 3:52 PM
23,Send,12/8/22 3:24 PM
3,Send,12/8/22 2:20 PM
23,Send,12/6/22 3:57 PM
35,Send,12/7/22 10:23 AM
35,Send,12/7/22 10:23 AM
13,Send,12/7/22 12:30 PM
23,Send,12/7/22 3:48 PM
3,Send,12/7/22 3:54 PM
32,Send,8/26/22 2:55 PM
35,Send,8/26/22 4:55 PM
13,Send,8/26/22 2:37 PM
35,Send,8/24/22 4:14 PM
38,Send,8/25/22 2:07 PM
38,Send,8/25/22 2:07 PM
23,Send,8/25/22 2:10 PM
32,Send,8/25/22 2:37 PM
3,Send,8/25/22 10:53 AM
35,Send,8/25/22 3:54 PM
35,Send,8/25/22 3:54 PM
13,Send,8/31/22 12:54 PM
32,Send,8/31/22 1:29 PM
23,Send,8/31/22 3:22 PM
38,Send,8/31/22 3:51 PM
35,Send,8/31/22 3:35 PM
3,Send,8/31/22 4:26 PM
38,Send,8/30/22 3:19 PM
3,Send,8/30/22 3:55 PM
13,Send,8/30/22 1:56 PM
32,Send,8/30/22 2:11 PM
35,Send,8/30/22 3:58 PM
23,Send,8/30/22 5:08 PM
13,Send,9/1/22 2:22 PM
38,Send,9/1/22 2:30 PM
3,Send,9/1/22 2:38 PM
32,Send,9/1/22 1:55 PM
23,Send,9/1/22 2:03 PM
35,Send,9/1/22 3:19 PM
3,Send,9/1/22 4:29 PM
23,Send,9/2/22 2:24 PM
38,Send,9/2/22 2:26 PM
13,Send,9/2/22 2:45 PM
35,Send,9/2/22 4:54 PM
23,Send,9/6/22 4:48 PM
3,Send,9/6/22 4:57 PM
32,Send,9/7/22 3:55 AM
13,Send,9/7/22 4:59 AM
35,Send,9/6/22 4:18 PM
3,Send,10/13/22 2:03 PM
13,Send,10/13/22 2:14 PM
3,Send,10/18/22 3:05 PM
38,Send,10/19/22 1:22 PM
32,Send,10/19/22 2:13 PM
3,Send,10/19/22 2:48 PM
23,Send,10/19/22 3:46 PM
13,Send,10/19/22 1:52 PM
38,Send,10/7/22 12:56 PM
3,Send,10/7/22 2:32 PM
23,Send,10/7/22 2:58 PM
13,Send,10/7/22 2:59 PM
32,Send,10/7/22 4:10 PM
35,Send,10/7/22 4:37 PM
35,Send,10/7/22 4:38 PM
32,Send,10/10/22 12:40 PM
38,Send,10/10/22 12:50 PM
23,Send,10/10/22 2:10 PM
3,Send,10/10/22 2:50 PM
35,Send,10/10/22 3:19 PM
13,Send,10/10/22 1:32 PM
3,Send,10/11/22 1:37 PM
13,Send,10/11/22 1:44 PM
38,Send,10/11/22 2:21 PM
35,Send,10/11/22 9:35 AM
23,Send,10/14/22 3:27 PM
32,Send,10/17/22 2:14 PM
13,Send,10/17/22 12:43 PM
3,Send,10/17/22 2:53 PM
23,Send,10/17/22 4:01 PM
35,Send,10/17/22 3:14 PM
38,Send,10/14/22 12:34 PM
3,Send,10/14/22 1:26 PM
13,Send,10/14/22 2:34 PM
32,Send,10/14/22 3:52 PM
35,Send,10/14/22 4:01 PM
38,Send,10/17/22 4:55 PM
35,Send,10/18/22 9:28 AM
13,Send,10/18/22 1:42 PM
32,Send,10/18/22 4:06 PM
23,Send,10/18/22 4:39 PM
35,Send,10/19/22 10:04 AM
38,Send,10/18/22 3:47 PM
32,Send,10/24/22 1:33 PM
13,Send,10/24/22 2:19 PM
38,Send,10/24/22 3:15 PM
35,Send,10/24/22 3:16 PM
23,Send,10/24/22 3:21 PM
3,Send,10/24/22 2:41 PM
35,Send,10/21/22 9:55 AM
38,Send,10/21/22 1:02 PM
13,Send,10/21/22 2:05 PM
32,Send,10/21/22 3:28 PM
3,Send,10/21/22 2:40 PM
23,Send,10/21/22 2:44 PM
32,Send,10/21/22 3:50 PM
35,Send,10/3/22 3:36 PM
23,Send,10/3/22 3:37 PM
35,Send,10/4/22 11:23 AM
3,Send,10/4/22 1:25 PM
38,Send,10/4/22 2:10 PM
38,Send,10/4/22 2:10 PM
23,Send,10/11/22 4:08 PM
32,Send,10/11/22 2:58 PM
38,Send,10/12/22 5:07 AM
32,Send,10/12/22 12:50 PM
3,Send,10/12/22 2:19 PM
23,Send,10/12/22 2:23 PM
32,Send,10/12/22 1:08 PM
13,Send,10/12/22 1:12 PM
32,Send,9/15/22 12:49 PM
3,Send,9/15/22 1:14 PM
13,Send,9/15/22 2:18 PM
38,Send,9/16/22 1:25 PM
32,Send,9/16/22 1:35 PM
13,Send,9/20/22 1:04 PM
13,Send,9/21/22 12:42 PM
13,Send,9/21/22 12:42 PM
13,Send,8/5/22 4:46 PM
38,Send,8/12/22 2:28 PM
23,Send,8/12/22 2:54 PM
