"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"11","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","DALIANOS","12","11","Route Stop","09:53:29","09:54:34","","1.08333333333333","79.3372","80.3742","","1242","","","","","False","","","False","","","Highest Priority","0","0","0","","3150 GRATIOT, MARYSVILLE MI 48040 US","3150 GRATIOT","","MARYSVILLE","MI","48040","US","-82.496786","42.912369","24","Lat/Lon - Automatic","","","","","","","","2684.85776314026","2.68485776314026","1.66829329011178","0","2684.85776314026","4.81436822787137","27769","0","Rt 8","Rt 8","","Rt 8","5","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-168","","-12"
"12","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS GROCERY","13","12","Route Stop","10:07:18","10:13:15","","5.94666955493513","91.23","91.23","","16074","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","11181.2731945373","11.1812731945373","6.94772114241747","0","11181.2731945373","12.7207737353605","32551","172","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-52","","-13"
"13","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS-MEAT","14","13","Route Stop","10:13:14","10:19:11","","5.94666955493513","24.72","24.72","","16075","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","173","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-53","","-14"
"14","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS-PRODUCE","15","14","Route Stop","10:19:11","10:25:08","","5.94666955493513","11.71","11.71","","16076","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","174","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-54","","-15"
"15","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS-BAKERY","16","15","Route Stop","10:25:08","10:31:05","","5.94666955493513","25.42","25.42","","16078","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","175","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-55","","-16"
"16","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS-CORNER CAFE","17","16","Route Stop","10:31:05","10:37:02","","5.94666955493513","7.02","7.02","","16079","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","176","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-56","","-17"
"17","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS-DELI","18","17","Route Stop","10:37:02","10:42:59","","5.94666955493513","25.76","25.76","","16080","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","177","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-59","","-18"
"18","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","NEIMANS 186 FIRST AID","19","18","Route Stop","10:42:58","10:48:55","","5.94666955493513","0","0","","16105","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S CARNEY DR, ST CLAIR MI 48079 US","1167 S CARNEY DR","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","99161","172","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-60","","-19"
"19","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","TURRIS 3","20","19","Route Stop","11:14:09","11:32:05","","17.93888889","70.4723","71.2877","","1251M","","","","","False","","","False","","","Highest Priority","0","0","0","","50903 EAST RUSSEL SCHMIDT, CHESTERFIELD MI 48051 US","50903 EAST RUSSEL SCHMIDT","","CHESTERFIELD","MI","48051","US","-82.844667","42.673015","24","Lat/Lon - Automatic","","","","","","","","34762.1530476797","34.7621530476797","21.6002007538204","0","34762.1530476797","25.2363073820393","27818","0","Rt 8","Rt 8","","Rt 8","8","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-66","","-20"
"20","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","BUTCHER BOY MEATS","21","20","Route Stop","11:51:58","12:37:00","","45.025","0","99.7174","","935M","","","","","False","","","False","","","Highest Priority","0","0","0","","20643 STEPHENS, ST CLAIR SHORES MI 48080 US","20643 STEPHENS","","ST CLAIR SHORES","MI","48080","US","-82.907646","42.473466","24","Lat/Lon - Automatic","","","","","","","","28482.4179459815","28.4824179459815","17.6981542179961","0","28482.4179459815","19.8791459569313","26076","0","Rt 8","Rt 8","","Rt 8","8","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/04 17:13","-1","-1","-72","","-21"
"21","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","Livonia Depot","22","","End Depot","13:09:57","13:09:57","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","31491 Glendale St, Livonia, MI 48150,  48150 US","31491 Glendale St, Livonia, MI 48150","","","","48150","US","-83.355225","42.376548","3","Street Address - Automatic","31491 Glendale St, Livonia MI 48150 US","31491 Glendale St","","Livonia","MI","48150","US","46584.5693879568","46.5845693879568","28.946309782078","46584.5693879568","0","32.9590337746955","","","","","","","","","","","","2022/12/16 15:31","2023/01/04 17:13","-1","-1","","-2","-22"
"22","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","COMMONWEALTH SENIOR LIVING","2","1","Route Stop","06:48:37","06:54:38","","6.01060411274303","83.8728","91.7512","","16195","","","","","False","","","False","","","No Priority","0","0","0","","33503 23 MILE ROAD, NEW BALTIMORE MI 48047 US","33503 23 MILE ROAD","","NEW BALTIMORE","MI","48047","US","-82.772094","42.676651","3","Street Address - Automatic","33503 23 Mile Rd, New Baltimore MI 48047 US","33503 23 Mile Rd","","New Baltimore","MI","48047","US","76514.8728900358","76.5148728900358","47.544138385529","76514.8728900358","0","48.6193931943131","33706","0","","","","8","7","","","1/10/2023 1:29:35 PM","1/10/2023 1:29:35 PM","","2023/01/10 13:43","-1","-2","-4760","","-5227"
"23","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","JET'S PIZZA MI-025 (BLK)","3","2","Route Stop","06:55:54","07:02:18","","6.4","75.2387","119.8121","","11781","","","","","False","","","False","","","Highest Priority","0","0","0","","51058 D.W. SEATON DRIVE, NEW BALTIMORE MI 48047 US","51058 D.W. SEATON DRIVE","","NEW BALTIMORE","MI","48047","US","-82.77379","42.676039","24","Lat/Lon - Automatic","","","","","","","","313.106877690268","0.313106877690268","0.194555596318655","0","313.106877690268","1.28186388000615","99055","15","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/10 13:43","-1","-2","-12","","-24"
"24","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","BAYSIDE DIMITRIE'S","4","3","Route Stop","07:05:26","07:10:42","","5.26666666666667","54.6478","61.6706","","12066","","","","","False","","","False","","","Highest Priority","0","0","0","","35256 23 MILE ROAD, NEW BALTIMORE MI 48047 US","35256 23 MILE ROAD","","NEW BALTIMORE","MI","48047","US","-82.751349","42.674956","24","Lat/Lon - Automatic","","","","","","","","2147.08106113257","2.14708106113257","1.33413433545322","0","2147.08106113257","3.13202248158147","32347","0","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/10 13:43","-1","-2","-6","","-25"
"25","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","ZEF'S LIGHTHOUSE TAVERN","5","4","Route Stop","07:20:10","07:20:37","","0.458333333333333","54.845","116.0366","","11698","","","","","False","","","False","","","Highest Priority","0","0","0","","8851 DIXIE HIGHWAY, FAIRHAVEN MI 48023 US","8851 DIXIE HIGHWAY","","FAIRHAVEN","MI","48023","US","-82.658604","42.68026","24","Lat/Lon - Automatic","","","","","","","","8894.82075987666","8.89482075987666","5.52698544934947","0","8894.82075987666","9.4708586839692","32168","0","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/10 13:43","-1","-2","-7","","-26"
"26","Livonia Solution Echo","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","BOBBY MACS","6","5","Route Stop","07:22:17","07:28:12","","5.91666666666667","128.6428","166.7264","","1390","","","","","False","","","False","","","Highest Priority","0","0","0","","8287 DIXIE HWY, FAIR HAVEN MI 48023 US","8287 DIXIE HWY","","FAIR HAVEN","MI","48023","US","-82.637703","42.675964","24","Lat/Lon - Automatic","","","","","","","","1850.53825534919","1.85053825534919","1.14987117637224","0","1850.53825534919","1.65972771767883","28371","0","Rt 8","Rt 8","","Rt 8","7","","","12/16/2022 3:31:46 PM","12/16/2022 3:31:46 PM","2023/01/04 17:13","2023/01/10 13:43","-1","-2","-18","","-27"
