"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"1","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","MUSKEGON COUNTY ROAD COMMISSIO","2","1","Route Stop","06:37:30","06:37:30","","0","6.39390532544379","12.1122485207101","","15477","","","","","False","","","False","","","No Priority","0","0","0","","5333 HOLTON RD, TWIN LAKE MI 49457 US","5333 HOLTON RD","","TWIN LAKE","MI","49457","US","-86.1682313","43.3514094","3","Street Address - Automatic","5333 Holton Rd, Twin Lake MI 49457 US","5333 Holton Rd","","Twin Lake","MI","49457","US","64686.9649176589","64.6869649176589","40.1946170152436","64686.9649176589","0","37.5152815859765","884524","08276","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22528","","-31340"
"2","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","HALLSTROM CASTLE ASSISTED LVNG","3","2","Route Stop","06:37:57","06:37:57","","0","98.3448520710059","136.04899408284","","15122","","","","","False","","","False","","","No Priority","0","0","0","","5638 HOLTON RD, TWIN LAKE MI 49457 US","5638 HOLTON RD","","TWIN LAKE","MI","49457","US","-86.164954","43.357164","3","Street Address - Automatic","5638 Holton Rd, Twin Lake MI 49457 US","5638 Holton Rd","","Twin Lake","MI","49457","US","640.244589261058","0.640244589261058","0.397829548722651","0","640.244589261058","0.43597068823874","808252","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22523","","-31341"
"3","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","TWIN LAKE AUTO & TIRE","4","3","Route Stop","06:38:39","06:38:39","","0","31.3089940828402","42.6940828402367","","15125","","","","","False","","","False","","","No Priority","0","0","0","","3190 4TH STREET, TWIN LAKE MI 49457 US","3190 4TH STREET","","TWIN LAKE","MI","49457","US","-86.162782","43.363063","3","Street Address - Automatic","3190 4th St, Twin Lake MI 49457 US","3190 4th St","","Twin Lake","MI","49457","US","842.497059737549","0.842497059737549","0.523503409005592","0","842.497059737549","0.713356889784336","808278","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22524","","-31342"
"4","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","THE PIZZA MILL","5","4","Route Stop","06:44:50","06:44:50","","0","66.3860355029586","90.5308875739645","","15127","","","","","False","","","False","","","No Priority","0","0","0","","8485 HOLTON RD, HOLTON MI 49425 US","8485 HOLTON RD","","HOLTON","MI","49425","US","-86.083233","43.408099","3","Street Address - Automatic","8485 Holton Rd, Holton MI 49425 US","8485 Holton Rd","","Holton","MI","49425","US","8853.0980177707","8.8530980177707","5.5010601390198","0","8853.0980177707","6.17558615095913","808400","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22526","","-31343"
"5","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","NORTHLAND COLLISION","6","5","Route Stop","06:44:51","06:44:51","","0","35","35","","11338","","","","","False","","","False","","","No Priority","0","0","0","","8480 HOLTON RD, HOLTON MI 49425 US","8480 HOLTON RD","","HOLTON","MI","49425","US","-86.082405","43.407738","3","Street Address - Automatic","8480 Holton Rd, Holton MI 49425 US","8480 Holton Rd","","Holton","MI","49425","US","36.5059535325304","0.0365059535325304","0.0226837481536526","0","36.5059535325304","0.0264289863407612","531928","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22518","","-31344"
"6","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","HOLTON AUTOMOTIVE INC","7","6","Route Stop","06:45:22","06:45:22","","0","55.4514792899408","62.4100591715976","","15126","","","","","False","","","False","","","No Priority","0","0","0","","8640 HOLTON RD, HOLTON MI 49425 US","8640 HOLTON RD","","HOLTON","MI","49425","US","-86.0791226","43.4106235","3","Street Address - Automatic","8640 Holton Rd, Holton MI 49425 US","8640 Holton Rd","","Holton","MI","49425","US","516.146505009358","0.516146505009358","0.320718573193471","0","516.146505009358","0.516262169927359","808281","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22525","","-31345"
"7","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","MOON DANCE CAFE","8","7","Route Stop","06:54:52","06:54:52","","0","57.4163313609468","74.8390532544379","","15716","","","","","False","","","False","","","No Priority","0","0","0","","7143 W. 48TH STREET, FREEMONT MI 49412 US","7143 W. 48TH STREET","","FREEMONT","MI","49412","US","-85.977252","43.467787","3","Street Address - Automatic","7143 W 48th St, Fremont MI 49412 US","7143 W 48th St","","Fremont","MI","49412","US","13487.430419558","13.487430419558","8.38070082471728","0","13487.430419558","9.49223450571299","533482","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22521","","-31346"
"8","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","LITTLE CAESARS PIZZA - FREMONT","9","8","Route Stop","06:54:58","06:54:58","","0","23.7302366863905","26.3574556213018","","15167","","","","","False","","","False","","","No Priority","0","0","0","","7153 W 48TH, FREMONT MI 49412 US","7153 W 48TH","","FREMONT","MI","49412","US","-85.978238","43.467818","3","Street Address - Automatic","7153 W 48th St, Fremont MI 49412 US","7153 W 48th St","","Fremont","MI","49412","US","79.7788147923429","0.0797788147923429","0.0495722578820958","0","79.7788147923429","0.0930905733257532","804793","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22522","","-31347"
"9","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","ED'S ORCHARD MARKET","10","9","Route Stop","07:07:14","07:07:14","","0","330.870355029586","348.731183431953","","11347","","","","","False","","","False","","","No Priority","0","0","0","","75 W. MICHIGAN AVE, HESPERIA MI 49421 US","75 W. MICHIGAN AVE","","HESPERIA","MI","49421","US","-86.040664","43.572109","3","Street Address - Automatic","75 W Michigan Ave, Hesperia MI 49421 US","75 W Michigan Ave","","Hesperia","MI","49421","US","16592.5144201163","16.5925144201163","10.310110596245","0","16592.5144201163","12.2765358071774","531934","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22519","","-31348"
"10","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","ANGELO & RICARDOS","11","10","Route Stop","07:07:36","07:07:36","","0","46.3768047337278","94.2078106508875","","7188","","","","","False","","","False","","","No Priority","0","0","0","","161 N. DIVISION ST., HESPERIA MI 49421 US","161 N. DIVISION ST.","","HESPERIA","MI","49421","US","-86.040035","43.571079","3","Street Address - Automatic","161 N Division St, Hesperia MI 49421 US","161 N Division St","","Hesperia","MI","49421","US","144.980824507589","0.144980824507589","0.0900869089012702","0","144.980824507589","0.365933438763022","527712","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22517","","-31349"
"11","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","BLARNEY CASTLE 560","12","11","Route Stop","07:08:23","07:08:23","","0","52.0214201183432","74.0278106508876","","8497","","","","","False","","","False","","","No Priority","0","0","0","","11 N DIVISION, HESPERIA MI 49421 US","11 N DIVISION","","HESPERIA","MI","49421","US","-86.040073","43.568837","5","Street Address - Manual","11 N Division St, Hesperia MI 49421 US","11 N Division St","","Hesperia","MI","49421","US","314.448234760265","0.314448234760265","0.195389076970868","0","314.448234760265","0.774093460291624","99031","00025","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22513","","-31350"
"12","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","WESCO #46","13","12","Route Stop","07:08:57","07:08:57","","0","33.3536094674556","34.4186982248521","","14210","","","","","False","","","False","","","No Priority","0","0","0","","196 S. DIVISION ST. P.O. BOX 386, HESPERIA MI 49421 US","196 S. DIVISION ST.","P.O. BOX 386","HESPERIA","MI","49421","US","-86.039274","43.565182","3","Street Address - Automatic","196 S Division St, Hesperia MI 49421 US","196 S Division St","","Hesperia","MI","49421","US","408.678944473168","0.408678944473168","0.253941326142025","0","408.678944473168","0.575168868526816","99117","00033","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22515","","-31351"
"13","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","SUBWAY #146","14","13","Route Stop","07:08:57","07:08:57","","0","8.28999999999999","8.29","","14211","","","","","False","","","False","","","No Priority","0","0","0","","196 S. DIVISION ST. P.O. BOX 386, HESPERIA MI 49421 US","196 S. DIVISION ST.","P.O. BOX 386","HESPERIA","MI","49421","US","-86.039274","43.565182","3","Street Address - Automatic","196 S Division St, Hesperia MI 49421 US","196 S Division St","","Hesperia","MI","49421","US","0","0","0","0","0","0","99117","00034","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22516","","-31352"
"14","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","COUNTRYVIEW FURNITURE","15","14","Route Stop","07:16:51","07:16:51","","0","40.2801775147929","54.9275147928994","","14406","","","","","False","","","False","","","No Priority","0","0","0","","4842 S. MAPLE ISLAND, FREMONT MI 49412 US","4842 S. MAPLE ISLAND","","FREMONT","MI","49412","US","-86.0388412","43.466323","3","Street Address - Automatic","4842 S Maple Island Rd, Fremont MI 49412 US","4842 S Maple Island Rd","","Fremont","MI","49412","US","10983.8551356382","10.9838551356382","6.82505124625768","0","10983.8551356382","7.8992549739778","533210","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22520","","-31353"
"15","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","WESCO #14","16","15","Route Stop","07:16:55","07:16:55","","0","139.103609467456","140.168698224852","","14206","","","","","False","","","False","","","No Priority","0","0","0","","4878 S. MAPLE ISLAND RD, FREMONT MI 49412 US","4878 S. MAPLE ISLAND RD","","FREMONT","MI","49412","US","-86.039068","43.465617","3","Street Address - Automatic","4878 S Maple Island Rd, Fremont MI 49412 US","4878 S Maple Island Rd","","Fremont","MI","49412","US","79.011059788142","0.079011059788142","0.0490951970338295","0","79.011059788142","0.0597246028482914","99117","00029","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22514","","-31354"
"16","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","HOLTON AMERICAN LEGION","17","16","Route Stop","07:21:39","07:21:39","","0","55.92","102.48","","15135","","","","","False","","","False","","","No Priority","0","0","0","","9150 HOLTON RD, HOLTON MI 49425 US","9150 HOLTON RD","","HOLTON","MI","49425","US","-86.0664242","43.4192652","3","Street Address - Automatic","9150 Holton Rd, Holton MI 49425 US","9150 Holton Rd","","Holton","MI","49425","US","6847.60871832712","6.84760871832712","4.25490684643739","0","6847.60871832712","4.74686252698302","808403","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22816","","-31355"
"17","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","HOLTON PUBLIC SCHOOLS","18","17","Route Stop","07:23:17","07:23:17","","0","17.2911834319527","19.9318934911243","","15129","","","","","False","","","False","","","No Priority","0","0","0","","6500 FOURTH STREET, HOLTON MI 49425 US","6500 FOURTH STREET","","HOLTON","MI","49425","US","-86.079419","43.415116","3","Street Address - Automatic","6500 4th St, Holton MI 49425 US","6500 4th St","","Holton","MI","49425","US","1382.29586026076","1.38229586026076","0.858918837445262","0","1382.29586026076","1.62819755263627","809053","00000","MTWRF","51","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22527","","-31356"
"18","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","PUDGIE'S GENERAL STORE","19","18","Route Stop","07:37:59","07:37:59","","0","20.3736094674556","21.4386982248521","","15165","","","","","False","","","False","","","No Priority","0","0","0","","220 W KENWOOD, LAKEWOOD CLUB MI 49457 US","220 W KENWOOD","","LAKEWOOD CLUB","MI","49457","US","-86.246738","43.376501","3","Street Address - Automatic","220 W Kenwood Rd, Lakewood Club MI 49457 US","220 W Kenwood Rd","","Lakewood Club","MI","49457","US","18133.657855236","18.133657855236","11.2677327418974","0","18133.657855236","14.6929704751819","804500","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22555","","-31357"
"19","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","WESCO #17","20","19","Route Stop","07:56:55","07:56:55","","0","109.293609467456","110.358698224852","","14195","","","","","False","","","False","","","No Priority","0","0","0","","4667 1ST STREET P.O. BOX 193, NEW ERA MI 49446 US","4667 1ST STREET","P.O. BOX 193","NEW ERA","MI","49446","US","-86.345549","43.559921","3","Street Address - Automatic","4667 1st St, New Era MI 49446 US","4667 1st St","","New Era","MI","49446","US","28025.2218434211","28.0252218434211","17.4140657271128","0","28025.2218434211","18.9383638314903","99117","00059","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-731","-22543","","-31358"
"20","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Monday","","","Grand Rapids Depot","21","","End Depot","08:50:15","08:50:15","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","3440 3 Mile Rd NW, Grand Rapids, MI 49534,  49534 US","3440 3 Mile Rd NW, Grand Rapids, MI 49534","","","","49534","US","-85.754724","43.015275","3","Street Address - Automatic","3440 3 Mile Rd NW, Grand Rapids MI 49534 US","3440 3 Mile Rd NW","","Grand Rapids","MI","49534","US","91443.4697094513","91.4434697094513","56.8203385055254","91443.4697094513","0","53.3314829971641","","","","","","","","","","","","","2022/06/22 16:33","-76","-731","","-3","-30489"
"21","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","WESCO #53","2","1","Route Stop","06:55:55","06:55:55","","0","61.834023668639","63.0567455621302","","14198","","","","","False","","","False","","","No Priority","0","0","0","","241 N STATE ST, SHELBY MI 49455 US","241 N STATE ST","","SHELBY","MI","49455","US","-86.360398","43.61307","3","Street Address - Automatic","241 N State St, Shelby MI 49455 US","241 N State St","","Shelby","MI","49455","US","100400.387902065","100.400387902065","62.3859095111717","100400.387902065","0","55.9325192570686","99117","00062","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22545","","-31509"
"22","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","SPT CHERRY HILL MKT","3","2","Route Stop","06:56:31","06:56:31","","0","65.145325443787","107.69775147929","","6621","","","","","False","","","False","","","No Priority","0","0","0","","424 NORTH STATE STRE, SHELBY MI 49455 US","424 NORTH STATE STRE","","SHELBY","MI","49455","US","-86.357494","43.616532","3","Street Address - Automatic","424 N State St, Shelby MI 49455 US","424 N State St","","Shelby","MI","49455","US","466.709576747675","0.466709576747675","0.289999889755195","0","466.709576747675","0.584538692608476","501498","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22551","","-31510"
"23","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","NORTHWEST MI HEALTH SVC-SHELBY","4","3","Route Stop","06:57:44","06:57:44","","0","192.886272189349","321.827573964497","","11307","","","","","False","","","False","","","No Priority","0","0","0","","115 S. STATE ST, SHELBY MI 49455 US","115 S. STATE ST","","SHELBY","MI","49455","US","-86.3640249","43.60850606","3","Street Address - Automatic","115 S State St, Shelby MI 49455 US","115 S State St","","Shelby","MI","49455","US","1035.58694244003","1.03558694244003","0.643483901128295","0","1035.58694244003","1.22355586104095","99077","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22542","","-31511"
"24","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","LAKESHORE MEDICAL-SHELBY","5","4","Route Stop","06:58:08","06:58:08","","0","35","35","","6837","","","","","False","","","False","","","No Priority","0","0","0","","71 BEVIER ST, SHELBY MI 49455 US","71 BEVIER ST","","SHELBY","MI","49455","US","-86.365623","43.607125","3","Street Address - Automatic","71 Bevier St, Shelby MI 49455 US","71 Bevier St","","Shelby","MI","49455","US","206.12477639963","0.20612477639963","0.12807999966117","0","206.12477639963","0.406412899494171","521127","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22552","","-31512"
"25","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","KING ADULT FOSTER CARE","6","5","Route Stop","07:07:36","07:07:36","","0","26.3733333333333","27.7066666666667","","15194","","","","","False","","","False","","","No Priority","0","0","0","","7212 S MICHIGAN, ROTHBURY MI 49437 US","7212 S MICHIGAN","","ROTHBURY","MI","49437","US","-86.3460667","43.5142817","3","Street Address - Automatic","7212 S Michigan Ave, Rothbury MI 49452 US","7212 S Michigan Ave","","Rothbury","MI","49452","US","12871.0964689818","12.8710964689818","7.99772865824696","0","12871.0964689818","9.46308058127761","806241","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22827","","-31513"
"26","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","WESCO #51","7","6","Route Stop","07:08:18","07:08:18","","0","40.4157142857143","56.2542857142857","","14196","","","","","False","","","False","","","No Priority","0","0","0","","7588 S MICHIGAN AVE, ROTHBURY MI 49452 US","7588 S MICHIGAN AVE","","ROTHBURY","MI","49452","US","-86.347254","43.507096","3","Street Address - Automatic","7588 S Michigan Ave, Rothbury MI 49452 US","7588 S Michigan Ave","","Rothbury","MI","49452","US","950.421521774366","0.950421521774366","0.590564561490764","0","950.421521774366","0.706205001100898","99117","00060","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22544","","-31514"
"27","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","ADVANCED DIESEL SYSTEMS INC","8","7","Route Stop","07:13:52","07:13:52","","0","78.2836094674556","79.3486982248521","","15172","","","","","False","","","False","","","No Priority","0","0","0","","9790 US 31, MONTAGUE MI 49437 US","9790 US 31","","MONTAGUE","MI","49437","US","-86.34562","43.436426","3","Street Address - Automatic","9790 US Highway 31, Montague MI 49437 US","9790 US Highway 31","","Montague","MI","49437","US","7872.21079188507","7.87221079188507","4.89156506640658","0","7872.21079188507","5.56654897145927","806222","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22556","","-31515"
"28","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","WEESIES BROS FARM-OFFICE","9","8","Route Stop","07:16:37","07:16:37","","0","23.2469387755102","26.2673469387755","","15647","","","","","False","","","False","","","No Priority","0","0","0","","10126 WALSH RD LANDSCAPE OFFICE, MONTAGUE MI 49437 US","10126 WALSH RD","LANDSCAPE OFFICE","MONTAGUE","MI","49437","US","-86.323389","43.439355","3","Street Address - Automatic","10126 Walsh Rd, Montague MI 49437 US","10126 Walsh Rd","","Montague","MI","49437","US","3240.79465989864","3.24079465989864","2.01373646677481","0","3240.79465989864","2.74544850736856","886245","06245","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22830","","-31516"
"29","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","WEESIES BROS FARM-GREENHOUSE","10","9","Route Stop","07:16:44","07:16:44","","0","21.1469387755102","24.1673469387755","","15646","","","","","False","","","False","","","No Priority","0","0","0","","10022 WALSH RD, MONTAGUE MI 49437 US","10022 WALSH RD","","MONTAGUE","MI","49437","US","-86.3252967","43.4389567","3","Street Address - Automatic","10022 Walsh Rd, Montague MI 49437 US","10022 Walsh Rd","","Montague","MI","49437","US","165.233228361966","0.165233228361966","0.102671169387149","0","165.233228361966","0.111401187255979","886244","06244","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22829","","-31517"
"30","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","VFW POST 3256","11","10","Route Stop","07:18:08","07:18:08","","0","35.256449704142","55.3712426035503","","15175","","","","","False","","","False","","","No Priority","0","0","0","","9370 WALSH RD, MONTAGUE MI 49437 US","9370 WALSH RD","","MONTAGUE","MI","49437","US","-86.3453793","43.428401","3","Street Address - Automatic","9370 Walsh Rd, Montague MI 49437 US","9370 Walsh Rd","","Montague","MI","49437","US","2044.17094179444","2.04417094179444","1.27018895110794","0","2044.17094179444","1.39950971864164","806238","00015","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22557","","-31518"
"31","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","WESCO #48","12","11","Route Stop","07:19:19","07:19:19","","0","55.7263265306122","56.9508163265306","","14201","","","","","False","","","False","","","No Priority","0","0","0","","8973 WATER ST, MONTAGUE MI 49437 US","8973 WATER ST","","MONTAGUE","MI","49437","US","-86.352692","43.421773","3","Street Address - Automatic","8973 Water St, Montague MI 49437 US","8973 Water St","","Montague","MI","49437","US","984.8178760034","0.9848178760034","0.611937465393684","0","984.8178760034","1.1901179663837","99117","00025","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22822","","-31519"
"32","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","MONTAGUE SCHOOLS","13","12","Route Stop","07:21:54","07:21:54","","0","25.9536094674556","27.0186982248521","","15186","","","","","False","","","False","","","No Priority","0","0","0","","4855 EILERS RD, MONTAGUE MI 49437 US","4855 EILERS RD","","MONTAGUE","MI","49437","US","-86.3624455","43.4291475","3","Street Address - Automatic","4855 Eilers Rd, Montague MI 49437 US","4855 Eilers Rd","","Montague","MI","49437","US","1601.10231329234","1.60110231329234","0.994878865733236","0","1601.10231329234","2.57475111819804","808244","00000","MTWRF","56","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22559","","-31520"
"33","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","OLD CHANNEL INN","14","13","Route Stop","07:30:36","07:30:36","","0","28.9","89.77","","15661","","","","","False","","","False","","","No Priority","0","0","0","","6905 N. OLD CHANNEL TRAIL, MONTAGUE MI 49437 US","6905 N. OLD CHANNEL TRAIL","","MONTAGUE","MI","49437","US","-86.427414","43.385106","3","Street Address - Automatic","6905 N Old Channel Trail, Montague MI 49437 US","6905 N Old Channel Trail","","Montague","MI","49437","US","10619.3900313867","10.6193900313867","6.59858312707078","0","10619.3900313867","8.70693109743297","808270","00000","MTWRF","8010","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22865","","-31521"
"34","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","JOSEPH FERGUSON DDS","15","14","Route Stop","07:39:53","07:39:53","","0","46.5337278106509","68.2785798816568","","15163","","","","","False","","","False","","","No Priority","0","0","0","","8670 FERRY STREET, MONTAGUE MI 49437 US","8670 FERRY STREET","","MONTAGUE","MI","49437","US","-86.356295","43.4159817","3","Street Address - Automatic","8670 Ferry St, Montague MI 49437 US","8670 Ferry St","","Montague","MI","49437","US","10095.576414399","10.095576414399","6.27310043130682","0","10095.576414399","9.27621866576374","804244","00000","MTWRF","8010","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22594","","-31522"
"35","Grand Rapids Reroute Init","10Rts 8010","FreqOpt_Week1_Tuesday","","","JIMMY'S PUB- JCA ENTERPRISES","16","15","Route Stop","07:40:31","07:40:31","","0","18.4686390532544","29.4944378698225","","15178","","","","","False","","","False","","","No Priority","0","0","0","","8720 FERRY, MONTAGUE MI 49437 US","8720 FERRY","","MONTAGUE","MI","49437","US","-86.35528","43.416948","3","Street Address - Automatic","8720 Ferry St, Montague MI 49437 US","8720 Ferry St","","Montague","MI","49437","US","129.341486513953","0.129341486513953","0.0803690746849591","0","129.341486513953","0.630593681707978","806267","00000","MTWRF","8010","Rt2","Rt4","0","","","6/22/2022 4:32:01 PM","6/22/2022 4:32:01 PM","","2022/06/22 16:33","-76","-732","-22603","","-31523"
