""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"1210"	"99067.0"	"1.0"	"Week2"	"70"	"F"	"8.0"	"FARMINGTON HILLS-PARKS & GOLF"	"38111 INTERCHANGE DRIVE, FARMINGTON HILLS MI 48335 US"	"-83.42377"	"42.4787887"
"1211"	"32096.0"	"0.0"	"Week2"	"70"	"F"	"22.0"	"SHELL STATION"	"31401 8 MILE ROAD, LIVONIA MI 48152 US"	"-83.356322"	"42.440665"
"1212"	"26060.0"	"0.0"	"Week2"	"70"	"R"	"11.0"	"BANGKOK SALA CAFE"	"27903 ORCHARD LAKE RD, FARMINGTON HILLS MI 48334 US"	"-83.36116"	"42.499941"
"1213"	"29111.0"	"0.0"	"Week2"	"70"	"R"	"1.0"	"FARMER JOHNS GREENHOUSE"	"26950 HAGGERTY RD, FARMINGTON HILLS MI 48018 US"	"-83.435172"	"42.490707"
"1214"	"99094.0"	"23.0"	"Week2"	"70"	"R"	"8.0"	"LMCU 401"	"34391 W. 12 MILE RD, FARMINGTON HILLS MI 48331 US"	"-83.389305"	"42.497685"
"1215"	"99067.0"	"3.0"	"Week2"	"70"	"R"	"6.0"	"FARMINGTON HILLS-PUBLIC WORKS"	"27245 HALSTED ROAD, FARMINGTON HILLS MI 48331 US"	"-83.418448"	"42.4935444"
"1216"	"29123.0"	"0.0"	"Week2"	"70"	"R"	"4.0"	"CORAM HEALTHCARE"	"28550 CABOT DR, NOVI MI 48377 US"	"-83.442617"	"42.503274"
"1444"	"99079.0"	"19.0"	"Week4"	"70"	"F"	"21.0"	"RED ROBIN/ANSARA REST GROUP"	"23925 INDUSTRIAL PARK DR, FARMINGTON HILLS MI 48335 US"	"-83.424358"	"42.464285"
"1445"	"29151.0"	"0.0"	"Week4"	"70"	"F"	"7.0"	"BAIRD, DAVID M.D."	"23133 ORCHARD LAKE RD, FARMINGTON MI 48336 US"	"-83.357543"	"42.461414"
"1446"	"499014.0"	"29.0"	"Week4"	"70"	"F"	"2.0"	"RX OPTICAL"	"29474 7 MILE RD., LIVONIA MI 48152 US"	"-83.339748"	"42.427463"
"1447"	"29763.0"	"0.0"	"Week4"	"70"	"M"	"12.0"	"TOARMINA'S PIZZA"	"6459 INKSTER RD., BLOOMFIELD TWP MI 48301 US"	"-83.320835"	"42.544684"
"1448"	"25124.0"	"0.0"	"Week4"	"70"	"M"	"8.0"	"FREDRICK JEWELERS"	"889 WEST LONG LAKE ROAD, BLOOMFIELD MI 48013 US"	"-83.27919"	"42.580806"
"1449"	"28452.0"	"0.0"	"Week4"	"70"	"M"	"9.0"	"CITYSCAPE DELI"	"877 W LONG LAKE RD, BLOOMFIELD HILLS MI 48302 US"	"-83.279289"	"42.580978"
"1451"	"99035.0"	"19.0"	"Week4"	"70"	"R"	"15.0"	"INDEPENDENT BANK #332"	"32900 MIDDLEBELT ROAD, FARMINGTON HILLS MI 48334 US"	"-83.340022"	"42.527783"
"1452"	"30381.0"	"0.0"	"Week4"	"70"	"F"	"25.0"	"KATHERINE DREW SALON"	"33625 7 MILE RD, LIVONIA MI 48152 US"	"-83.380238"	"42.425466"
"1453"	"73335.0"	"7.0"	"Week4"	"70"	"F"	"24.0"	"COMMUNITY FINANCIAL-LIVONIA"	"34000 WEST SEVEN MILE RD, LIVONIA MI 48152 US"	"-83.380233"	"42.42648"
