""	"Acct #"	"Cust #"	"Week #"	"New Rt"	"New Delivery Day"	"New Stop"	"Customer Name"	"DisplayAddressFull"	"X_Longitude"	"Y_Latitude"
"684"	"28073.0"	"0.0"	"Week1"	"71"	"R"	"2.0"	"THOMPSON OIL CO."	"95 W PIKE STREET, PONTIAC MI 48341 US"	"-83.295139"	"42.635514"
"685"	"31183.0"	"0.0"	"Week1"	"71"	"F"	"25.0"	"5TH TAVERN"	"2262 S TELEGRAPH RD, BLOOMFIELD HILLS MI 48302 US"	"-83.29714"	"42.605905"
"686"	"99048.0"	"22.0"	"Week1"	"71"	"R"	"1.0"	"OLGA'S #600 BLOOMFIELD"	"2075 TELEGRAPH RD, BLOOMFIELD TWNSHP MI 48302 US"	"-83.299828"	"42.608948"
"687"	"99033.0"	"219.0"	"Week1"	"71"	"F"	"8.0"	"OAKLAND UNIV DINING 2 #42533"	"273 GRIZZLY LANE, ROCHESTER MI 48309 US"	"-83.212367"	"42.670334"
"688"	"99033.0"	"118.0"	"Week1"	"71"	"F"	"9.0"	"OAKLAND UNIV CENTER #11734"	"312 MEADOWBROOK RD, ROCHESTER MI 48309 US"	"-83.216648"	"42.674294"
"689"	"99033.0"	"116.0"	"Week1"	"71"	"F"	"10.0"	"OAKLAND UNIV CATERING #11734"	"312 MEADOWBROOK RD, ROCHESTER MI 48309 US"	"-83.216648"	"42.674294"
"690"	"29076.0"	"4.0"	"Week1"	"71"	"F"	"7.0"	"AUBURN HILLS-FIRE DEPT 2"	"1899 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.222272"	"42.671883"
"691"	"29094.0"	"0.0"	"Week1"	"71"	"F"	"4.0"	"CITY OF AUBURN HILLS-SENIOR SE"	"1827 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.223421"	"42.669572"
"692"	"29076.0"	"5.0"	"Week1"	"71"	"F"	"5.0"	"AUBURN HILLS-LIBRARY"	"3400 E SEYBURN DR, AUBURN HILLS MI 48326 US"	"-83.222737"	"42.671075"
"693"	"29076.0"	"3.0"	"Week1"	"71"	"F"	"6.0"	"AUBURN HILLS-POLICE DEPT"	"1899 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.222272"	"42.671883"
"694"	"99124.0"	"4.0"	"Week1"	"71"	"F"	"15.0"	"BANGKOK CUISINE EXPRESS"	"2596 SQUIRREL ROAD, AUBURN HILLS MI 48326 US"	"-83.220128"	"42.680392"
"695"	"99051.0"	"62.0"	"Week1"	"71"	"F"	"16.0"	"JETS PIZZA-AUB HILLS #32 (BLK)"	"3429 FIVE POINTS, AUBURN HILLS MI 48326 US"	"-83.222712"	"42.678054"
"696"	"99079.0"	"33.0"	"Week1"	"71"	"F"	"17.0"	"MOTOR CITY PEAKS-AUBURN HILLS"	"2443 N SQUIRREL ROAD, AUBURN HILLS MI 48326 US"	"-83.221875"	"42.677134"
"697"	"99048.0"	"17.0"	"Week1"	"71"	"F"	"14.0"	"OLGA'S #605 AUBURN SQUARE"	"2580 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.219942"	"42.680022"
"698"	"99033.0"	"117.0"	"Week1"	"71"	"F"	"11.0"	"OAKLAND UNIV VANDENBURG #11734"	"502 MEADOWBROOK RD, ROCHESTER MI 48309 US"	"-83.2180206190257"	"42.6774872472412"
"699"	"99033.0"	"311.0"	"Week1"	"71"	"F"	"12.0"	"MEADOW BROOK AMPHITHEATRE"	"3554 WALTON BLVD, ROCHESTER HILLS MI 48309 US"	"-83.201088"	"42.680109"
"700"	"99079.0"	"22.0"	"Week1"	"71"	"F"	"13.0"	"BURGERZ INC. #200"	"3204 WALTON BLVD, ROCHESTER HILLS MI 48309 US"	"-83.196444"	"42.681079"
"701"	"33584.0"	"0.0"	"Week1"	"71"	"R"	"6.0"	"THE BEER STORE"	"1025 N PERRY STREET, PONTIAC MI 48340 US"	"-83.273367"	"42.659703"
"702"	"33202.0"	"0.0"	"Week1"	"71"	"W"	"6.0"	"COPPERSTONE'S RESTAURANT"	"4631 HIGHLAND ROAD, WATERFORD MI 48328 US"	"-83.380361"	"42.657752"
"703"	"99033.0"	"229.0"	"Week1"	"71"	"W"	"7.0"	"CANTERBURY ON THE LAKE"	"5601 HATCHERY ROAD, WATERFORD MI 48329 US"	"-83.399734"	"42.673667"
"704"	"33503.0"	"0.0"	"Week1"	"71"	"W"	"8.0"	"WATERFORD CONEY ISLAND"	"4882 HATCHERY ROAD, WATERFORD MI 48329 US"	"-83.383507"	"42.675253"
"705"	"30535.0"	"0.0"	"Week1"	"71"	"W"	"5.0"	"DON'S AUTO REPAIR"	"4860 HIGHLAND RD, WATERFORD MI 48328 US"	"-83.383323"	"42.659718"
"706"	"33365.0"	"0.0"	"Week1"	"71"	"W"	"2.0"	"TAQUERIA SAN JOSE"	"4550 ELIZABETH LAKE ROAD, WATERFORD MI 48328 US"	"-83.377927"	"42.638983"
"707"	"99115.0"	"2.0"	"Week1"	"71"	"W"	"3.0"	"LOCKWOOD OF WATERFORD"	"1407 SKIPPER DRIVE, WATERFORD MI 48327 US"	"-83.390111"	"42.657824"
"708"	"99115.0"	"9.0"	"Week1"	"71"	"W"	"4.0"	"LOCKWOOD OF WATERFORD-FACILITY"	"1407 SKIPPER DR, WATERFORD MI 48327 US"	"-83.390111"	"42.657824"
"709"	"30265.0"	"0.0"	"Week1"	"71"	"W"	"13.0"	"FRANKS-A-LOT"	"2380 SCOTT LAKE ROAD, WATERFORD MI 48328 US"	"-83.34699"	"42.674737"
"710"	"33365.0"	"1.0"	"Week1"	"71"	"W"	"14.0"	"SAN JOSE MEXICAN GRILL & BAR"	"3150 ELIZABETH LAKE ROAD, WATERFORD MI 48328 US"	"-83.349101"	"42.639934"
"711"	"32656.0"	"0.0"	"Week1"	"71"	"W"	"15.0"	"POP'S FAMILY DINER"	"3330 HIGHLAND RD, WATERFORD MI 48328 US"	"-83.352531"	"42.640231"
"712"	"99033.0"	"260.0"	"Week1"	"71"	"W"	"12.0"	"THE LOURDES #55759"	"2300 WATKINS LAKE ROAD, WATERFORD MI 48328 US"	"-83.355649"	"42.672497"
"713"	"26759.0"	"0.0"	"Week1"	"71"	"W"	"9.0"	"GREEN APPLE RESTAURANT"	"4780 DIXIE HWY, WATERFORD MI 48329 US"	"-83.383782"	"42.689019"
"714"	"99062.0"	"29.0"	"Week1"	"71"	"W"	"10.0"	"SPT TENUTA FOODLAND 1118"	"3515 SASHABAW, DRAYTON PLAINS MI 48020 US"	"-83.373408"	"42.690234"
"715"	"626.0"	"0.0"	"Week1"	"71"	"W"	"11.0"	"WALTON GAS MART"	"3235 WEST WALTON BLV, WATERFORD MI 48328 US"	"-83.35292"	"42.68863"
"716"	"99161.0"	"155.0"	"Week1"	"71"	"R"	"11.0"	"HOLLYWOOD MKT #894 FIRST AID"	"1525 OPDYKE RD, BLOOMFIELD HILLS MI 48034 US"	"-83.247141"	"42.619178"
"717"	"99062.0"	"155.0"	"Week1"	"71"	"R"	"12.0"	"HOLLYWOOD MKT #894 DELI/BAKERY"	"1525 OPDYKE RD, BLOOMFIELD HILLS MI 48304 US"	"-83.247141"	"42.619178"
"718"	"99062.0"	"154.0"	"Week1"	"71"	"R"	"13.0"	"HOLLYWOOD MKT #894 GROCERY"	"1525 OPDYKE RD, BLOOMFIELD HILLS MI 48304 US"	"-83.247141"	"42.619178"
"719"	"32992.0"	"0.0"	"Week1"	"71"	"R"	"10.0"	"SHARPERTEK"	"486 S OPDYKE RD, PONTIAC MI 48341 US"	"-83.250948"	"42.624942"
"720"	"29537.0"	"0.0"	"Week1"	"71"	"R"	"7.0"	"HILTON SUITES"	"2300 FEATHERSTONE ROAD, AUBURN HILLS MI 48326 US"	"-83.243893"	"42.648254"
"721"	"29090.0"	"0.0"	"Week1"	"71"	"R"	"8.0"	"GRAND TAVERN"	"3512 MARKET PLACE CIRCLE, ROCHESTER HILLS MI 48309 US"	"-83.201036"	"42.644084"
"722"	"29076.0"	"9.0"	"Week1"	"71"	"R"	"9.0"	"AUBURN HILLS-FIRE STATION 1"	"3483 AUBURN RD, AUBURN HILLS MI 48326 US"	"-83.218912"	"42.634356"
"723"	"31916.0"	"0.0"	"Week1"	"71"	"R"	"18.0"	"TROPICAL SMOOTHIE CAFE"	"2510 S TELEGRAPH RD, BLOOMFIELD HILLS MI 48302 US"	"-83.290616"	"42.602445"
"724"	"31183.0"	"2.0"	"Week1"	"71"	"W"	"1.0"	"4TH TAVERN LAKE HOUSE"	"4710 COOLEY LAKE RD, WATERFORD MI 48327 US"	"-83.38237"	"42.638473"
"725"	"33270.0"	"3.0"	"Week1"	"71"	"R"	"17.0"	"NOORJAHAN INDIAN CUISINE"	"42787 WOODWARD AVENUE, BLOOMFIELD TOWNSHIP MI 48304 US"	"-83.263448"	"42.601839"
"726"	"99062.0"	"156.0"	"Week1"	"71"	"R"	"14.0"	"HOLLYWOOD MKT #894 MEAT"	"1525 OPDYKE RD., BLOOMFIELD HILLS MI 48304 US"	"-83.247141"	"42.619178"
"727"	"26045.0"	"0.0"	"Week1"	"71"	"R"	"15.0"	"MARRIOTT-CENTERPOINT"	"3600 CENTERPOINT PARKWAY, PONTIAC MI 48341 US"	"-83.2517"	"42.605513"
"728"	"29873.0"	"0.0"	"Week1"	"71"	"R"	"16.0"	"THAI STREET KITCHEN"	"42805 WOODWARD AVE., BLOOMFIELD HILLS MI 48304 US"	"-83.263469"	"42.601904"
"729"	"29076.0"	"1.0"	"Week1"	"71"	"F"	"3.0"	"AUBURN HILLS-ADMIN BUILDING"	"1827 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.223421"	"42.669572"
"737"	"99179.0"	"3.0"	"Week1"	"71"	"T"	"5.0"	"ROAD COMMISSION OAKLAND COUNTY"	"1100 S. LAPEER ROAD, LAKE ORION MI 48360 US"	"-83.2412479"	"42.7665816"
"738"	"22315.0"	"0.0"	"Week1"	"71"	"T"	"6.0"	"VALENTINOS"	"185 SOUTH BROADWAY, LAKE ORION MI 48362 US"	"-83.239458"	"42.78242"
"739"	"33104.0"	"0.0"	"Week1"	"71"	"T"	"7.0"	"ANITA'S KITCHEN"	"45 W. FLINT STREET, LAKE ORION MI 48362 US"	"-83.240597"	"42.78449"
"740"	"29486.0"	"0.0"	"Week1"	"71"	"T"	"4.0"	"LAKE ORION IM PEDS"	"1375 S LAPEER RD, LAKE ORION MI 48360 US"	"-83.241787"	"42.761883"
"741"	"20676.0"	"0.0"	"Week1"	"71"	"T"	"1.0"	"HCB"	"900 UPPER SCOTSBOROUGH WAY, BLOOMFIELD HILLS MI 48304 US"	"-83.23192"	"42.60869"
"742"	"99121.0"	"0.0"	"Week1"	"71"	"T"	"2.0"	"G'S PIZZERIA"	"2775 S. LAPEER ROAD, LAKE ORION MI 48360 US"	"-83.244687"	"42.741009"
"743"	"29245.0"	"0.0"	"Week1"	"71"	"T"	"3.0"	"LAKE ORION IMAGING"	"1375 S LAPEER RD, LAKE ORION MI 48360 US"	"-83.241787"	"42.761883"
"757"	"23444.0"	"0.0"	"Week1"	"71"	"T"	"8.0"	"AMERICAN LEGION 108"	"130 E. DRAHNER, OXFORD MI 48371 US"	"-83.2498572"	"42.8101828"
"758"	"99125.0"	"184.0"	"Week1"	"71"	"M"	"10.0"	"NEIMANS-MEAT"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"759"	"99125.0"	"185.0"	"Week1"	"71"	"M"	"11.0"	"NEIMANS-CORNER CAFE"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"760"	"99125.0"	"186.0"	"Week1"	"71"	"M"	"12.0"	"NEIMANS-DELI"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"761"	"99125.0"	"183.0"	"Week1"	"71"	"M"	"9.0"	"NEIMANS-PRODUCE"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"762"	"31183.0"	"1.0"	"Week1"	"71"	"M"	"6.0"	"5TH TAVERN"	"7228 N MAIN STREET, CLARKSTON MI 48346 US"	"-83.418369"	"42.743728"
"763"	"22640.0"	"0.0"	"Week1"	"71"	"M"	"7.0"	"REMAX ENCORE"	"5905 S MAIN ST., CLARKSTON MI 48346 US"	"-83.419317"	"42.72459"
"764"	"99125.0"	"182.0"	"Week1"	"71"	"M"	"8.0"	"NEIMANS-BAKERY"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"765"	"20676.0"	"0.0"	"Week1"	"71"	"F"	"1.0"	"HCB"	"900 UPPER SCOTSBOROUGH WAY, BLOOMFIELD HILLS MI 48304 US"	"-83.23192"	"42.60869"
"766"	"29076.0"	"6.0"	"Week1"	"71"	"F"	"2.0"	"AUBURN HILLS-COMM CENTER"	"1827 N SQUIRREL RD, AUBURN HILLS MI 48326 US"	"-83.223421"	"42.669572"
"767"	"99033.0"	"229.0"	"Week1"	"71"	"M"	"16.0"	"CANTERBURY ON THE LAKE"	"5601 HATCHERY ROAD, WATERFORD MI 48329 US"	"-83.399734"	"42.673667"
"768"	"99125.0"	"187.0"	"Week1"	"71"	"M"	"13.0"	"NEIMANS-GROCERY"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"769"	"99161.0"	"182.0"	"Week1"	"71"	"M"	"14.0"	"NEIMANS 167 FIRST AID"	"7121 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.428191"	"42.722816"
"770"	"31912.0"	"0.0"	"Week1"	"71"	"M"	"15.0"	"DEB'S CLASSIC CONEY"	"6678 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.416346"	"42.719386"
"771"	"25057.0"	"0.0"	"Week1"	"71"	"T"	"13.0"	"PAINT CREEK C C RESTAURANT"	"2375 STANTON, LAKE ORION MI 48362 US"	"-83.2949042"	"42.7945595"
"772"	"433067.0"	"2.0"	"Week1"	"71"	"T"	"14.0"	"CMF INDIANWOOD RD"	"2910 INDIANWOOD RD, LAKE ORION MI 48362 US"	"-83.3058787"	"42.78677"
"773"	"32781.0"	"0.0"	"Week1"	"71"	"T"	"15.0"	"COMPLETE AUTOMATION"	"1776 W. CLARKSTON, LAKE ORION MI 48362 US"	"-83.2809263634481"	"42.7662851358101"
"774"	"25056.0"	"0.0"	"Week1"	"71"	"T"	"12.0"	"PAINT CREEK KIT ACCT"	"2375 STANTON, LAKE ORION MI 48362 US"	"-83.2949042"	"42.7945595"
"775"	"99051.0"	"24.0"	"Week1"	"71"	"T"	"9.0"	"JET'S PIZZA MI-050 (BLK)"	"204 S WASHINGTON, OXFORD MI 48371 US"	"-83.257072"	"42.818095"
"776"	"31577.0"	"0.0"	"Week1"	"71"	"T"	"10.0"	"WOODCHIPS EXPRESS"	"40 N. WASHINGTON STREET, OXFORD MI 48371 US"	"-83.265487"	"42.825862"
"777"	"25060.0"	"0.0"	"Week1"	"71"	"T"	"11.0"	"PAINT CREEK HEALTH CLUB"	"2375 STANTON, LAKE ORION MI 48362 US"	"-83.2949042"	"42.7945595"
"778"	"99033.0"	"315.0"	"Week1"	"71"	"M"	"3.0"	"EVEREST ACADEMY 60520"	"5935 CLARKSTON ROAD, CLARKSTON MI 48348 US"	"-83.3915507"	"42.7501846"
"779"	"23312.0"	"0.0"	"Week1"	"71"	"M"	"4.0"	"INDEPENDENCE TWP SR CTR"	"6000 CLARKSTON RD, CLARKSTON MI 48348 US"	"-83.3958705"	"42.7522795"
"780"	"32152.0"	"0.0"	"Week1"	"71"	"M"	"5.0"	"CLARKSON IMAGING CENTER"	"7210 N. MAIN STREET, CLARKSTON MI 48346 US"	"-83.418385"	"42.743427"
"781"	"5585.0"	"0.0"	"Week1"	"71"	"M"	"2.0"	"LAKEVIEW FOOD BASKET"	"4710 CLARKSTON ROAD, CLARKSTON MI 48016 US"	"-83.339281"	"42.764161"
"782"	"31183.0"	"0.0"	"Week1"	"71"	"T"	"16.0"	"5TH TAVERN"	"2262 S TELEGRAPH RD, BLOOMFIELD HILLS MI 48302 US"	"-83.29714"	"42.605905"
"783"	"99033.0"	"289.0"	"Week1"	"71"	"M"	"1.0"	"PINE KNOB MUSIC THEATRE-LEVY"	"33 BOB SEGAR DRIVE, CLARKSTON MI 48348 US"	"-83.3723"	"42.745136"
"856"	"28583.0"	"0.0"	"Week1"	"71"	"W"	"16.0"	"BARTELLIS"	"100 S. CASS LAKE ROAD, WATERFORD MI 48328 US"	"-83.356575"	"42.637184"
"857"	"32183.0"	"0.0"	"Week1"	"71"	"W"	"17.0"	"MARVIN TAYLOR DDS"	"1101 W. HURON STREET, WATERFORD MI 48302 US"	"-83.333649"	"42.634655"
"858"	"31906.0"	"0.0"	"Week1"	"71"	"W"	"18.0"	"CHINA JADE"	"1070 W. HURON, WATERFORD MI 48328 US"	"-83.332245"	"42.635459"
"1159"	"99124.0"	"1.0"	"Week2"	"71"	"M"	"13.0"	"BANGKOK THAI EXPRESS"	"6678 DIXIE HWY, CLARKSTON MI 48346 US"	"-83.416346"	"42.719386"
"1160"	""	""	"Week2"	"71"	"M"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1161"	"33151.0"	"0.0"	"Week2"	"71"	"F"	"13.0"	"LEGGERA TECHNOLOGIES"	"87 NORTHPOINT DRIVE, LAKE ORION MI 48359 US"	"-83.239986"	"42.71444"
"1163"	"29076.0"	"10.0"	"Week2"	"71"	"F"	"16.0"	"AUBURN HILLS-FIRE STATION 3"	"3253 JOSLYN, AUBURN HILLS MI 48326 US"	"-83.279825"	"42.689582"
"1164"	""	""	"Week2"	"71"	"F"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1165"	"29076.0"	"8.0"	"Week2"	"71"	"F"	"17.0"	"AUBURN HILLS-FIELDSTONE GC"	"1984 TAYLOR, AUBURN HILLS MI 48326 US"	"-83.25625"	"42.688149"
"1167"	"433067.0"	"1.0"	"Week2"	"71"	"T"	"16.0"	"CMF CLARKSTON #2"	"1776 W. CLARKSTON #2, LAKE ORION MI 48362 US"	"-83.2809263634481"	"42.7662851358101"
"1168"	"5801.0"	"0.0"	"Week2"	"71"	"T"	"14.0"	"SUP INDIAN WOOD JUNC"	"20 NORTH BALDWIN, LAKE ORION MI 48035 US"	"-83.320678"	"42.783691"
"1172"	""	""	"Week2"	"71"	"T"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1255"	"99112.0"	"1.0"	"Week2"	"71"	"W"	"2.0"	"INTIMATE IDEAS-WATERFORD"	"3101 W. HURON STREET, WATERFORD MI 48328 US"	"-83.348842"	"42.636973"
"1256"	"30145.0"	"0.0"	"Week2"	"71"	"W"	"5.0"	"300 BOWL"	"100 SOUTH CASS LAKE RD., WATERFORD MI 48328 US"	"-83.356575"	"42.637184"
"1257"	"99033.0"	"96.0"	"Week2"	"71"	"R"	"8.0"	"VITESCO TECHNOLOGIES"	"2400 EXECUTIVE HILLS DR, AUBURN HILLS MI 48236 US"	"-83.240964"	"42.644286"
"1258"	""	""	"Week2"	"71"	"W"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1259"	"99179.0"	"1.0"	"Week2"	"71"	"W"	"7.0"	"ROAD COMMISSION OAKLAND COUNTY"	"2420 PONTIAC LAKE ROAD, WATERFORD MI 48328 US"	"-83.3354712"	"42.6552158"
"1260"	"31237.0"	"0.0"	"Week2"	"71"	"W"	"8.0"	"SILVER LAKE GOLF CLUB"	"2602 W WALTON BLVD, WATERFORD MI 48329 US"	"-83.335113"	"42.684397"
"1389"	"25059.0"	"0.0"	"Week3"	"71"	"T"	"11.0"	"PAINT CREEK LOCKER ROOM"	"2375 STANTON, LAKE ORION MI 48362 US"	"-83.2949042"	"42.7945595"
"1390"	""	""	"Week3"	"71"	"F"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1391"	""	""	"Week3"	"71"	"W"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1392"	"22931.0"	"0.0"	"Week3"	"71"	"M"	"6.0"	"CLARKSTON VILLAGE BAKESHOP"	"10 SOUTH MAIN, CLARKSTON MI 48346 US"	"-83.418857"	"42.735697"
"1393"	"22640.0"	"1.0"	"Week3"	"71"	"M"	"7.0"	"REMAX ENCORE"	"5811 SOUTH MAIN ST, CLARKSTON MI 48436 US"	"-83.419523"	"42.722495"
"1435"	""	""	"Week4"	"71"	"W"	""	"Livonia Depot"	"31491 Glendale St, Livonia, MI 48150,  48150 US"	"-83.355225"	"42.376548"
"1437"	"23431.0"	"0.0"	"Week4"	"71"	"R"	"18.0"	"DR. GREGORY C. ROCHE"	"43494 WOODWARD, BLOOMFIELD MI 48302 US"	"-83.267144"	"42.607861"
"1450"	"33199.0"	"0.0"	"Week4"	"71"	"M"	"1.0"	"DR. GARY M. FITENY, D.D.S. P.C"	"5635 SASHABAW ROAD, CLARKSTON MI 48346 US"	"-83.379996"	"42.722028"
"1454"	"31278.0"	"0.0"	"Week4"	"71"	"T"	"5.0"	"DERMATOLOGY CENTER OF LAKE ORI"	"1261 S LAPEER, LAKE ORION MI 48360 US"	"-83.241263"	"42.763331"
