"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"11","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","DALIANOS","12","11","Route Stop","09:43:19","09:44:24","","1.08333333333333","76.91","79.71","","1242","","","","Week1M","False","","","False","","","Highest Priority","0","0","0","","3150 GRATIOT, MARYSVILLE MI 48040 US","3150 GRATIOT","","MARYSVILLE","MI","48040","US","-82.496786","42.912369","24","Lat/Lon - Automatic","","","","","","","","10134.5380031166","10.1345380031166","6.29731004044217","0","10134.5380031166","12.4161920480717","27769","0","Rt 8","Rt 8","8","","5","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-1","-171","","-12"
"12","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","DEAN TRANSPORTATION-MARYSVILLE","13","12","Route Stop","09:49:06","09:55:03","","5.94666955493513","0","0","","15969","","","","","False","","","False","","","Highest Priority","0","0","0","","1520 BUSHA HWY, MARYSVILLE MI 48040 US","1520 BUSHA HWY","","MARYSVILLE","MI","48040","US","-82.4774604","42.9071172","3","Street Address - Automatic","1520 Busha Hwy, Marysville MI 48040 US","1520 Busha Hwy","","Marysville","MI","48040","US","2685.21634468323","2.68521634468323","1.66851610235543","0","2685.21634468323","4.69293402299368","99169","16","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/24 11:11","2022/08/25 13:39","-1","-1","-74","","-13"
"13","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","TURRIS 3","14","13","Route Stop","10:23:59","10:41:55","","17.93888889","55.5463313609467","123.765976331361","","1251M","","","","Week1M","False","","","False","","","Highest Priority","0","0","0","","50903 EAST RUSSEL SCHMIDT, CHESTERFIELD MI 48051 US","50903 EAST RUSSEL SCHMIDT","","CHESTERFIELD","MI","48051","US","-82.844667","42.673015","24","Lat/Lon - Automatic","","","","","","","","42720.0108401596","42.7200108401596","26.544984399763","0","42720.0108401596","28.9450485437545","27818","0","Rt 8","Rt 8","8","","8","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-1","-55","","-14"
"14","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","BUTCHER BOY MEATS","15","14","Route Stop","11:01:44","11:46:46","","45.025","7.14662721893491","26.296449704142","","935M","","","","Week1M","False","","","False","","","Highest Priority","0","0","0","","20643 STEPHENS, ST CLAIR SHORES MI 48080 US","20643 STEPHENS","","ST CLAIR SHORES","MI","48080","US","-82.907646","42.473466","24","Lat/Lon - Automatic","","","","","","","","28482.3988726469","28.4823988726469","17.6981423663753","0","28482.3988726469","19.8187904090905","26076","0","Rt 8","Rt 34","8","","8","","","8/23/2022 9:47:20 PM","8/23/2022 9:47:20 PM","2022/08/23 21:47","2022/08/25 13:39","-1","-1","-61","","-15"
"15","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Monday","","","Livonia Depot","16","","End Depot","12:19:56","12:19:56","","0","0","0","","","","","","","False","","","False","","","","0","0","0","","31491 Glendale St, Livonia, MI 48150,  48150 US","31491 Glendale St, Livonia, MI 48150","","","","48150","US","-83.355225","42.376548","3","Street Address - Automatic","31491 Glendale St, Livonia MI 48150 US","31491 Glendale St","","Livonia","MI","48150","US","46584.6800143291","46.5846800143291","28.9463785221197","46584.6800143291","0","33.1701709409968","","","","","","","","","","","","2022/08/23 21:47","2022/08/25 13:39","-1","-1","","-2","-16"
"16","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS-MEAT","2","1","Route Stop","07:04:17","07:10:14","","5.94666955493513","44.96","44.96","","16075","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","105004.51750235","105.00451750235","65.2467830458562","105004.51750235","0","64.2875619748634","32551","173","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-64","","-18"
"17","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS GROCERY","3","2","Route Stop","07:10:14","07:16:11","","5.94666955493513","176.526982248521","178.799171597633","","16074","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","172","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-63","","-19"
"18","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS-PRODUCE","4","3","Route Stop","07:16:10","07:22:07","","5.94666955493513","13.49","13.49","","16076","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","174","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-65","","-20"
"19","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS-BAKERY","5","4","Route Stop","07:22:07","07:28:04","","5.94666955493513","30.04","30.04","","16078","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","175","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-66","","-21"
"20","Livonia Solution Charlie","4WEEKS_Rt 8","FreqOpt_Week1_Tuesday","","","NEIMANS-CORNER CAFE","6","5","Route Stop","07:28:04","07:34:01","","5.94666955493513","7.36","7.36","","16079","","","","","False","","","False","","","Highest Priority","0","0","0","","1167 S. CARNEY DR., ST CLAIR MI 48079 US","1167 S. CARNEY DR.","","ST CLAIR","MI","48079","US","-82.503314","42.81959","3","Street Address - Automatic","1167 S Carney Dr, St Clair MI 48079 US","1167 S Carney Dr","","St Clair","MI","48079","US","0","0","0","0","0","0","32551","176","Rt 8","","8","","7","","","8/23/2022 9:47:20 PM","8/24/2022 11:11:03 AM","2022/08/25 13:39","2022/08/25 13:39","-1","-2","-67","","-22"
