"RowID","WorkspaceName","FolderName","RouteName","RouteDesc","RouteEmail","StopName","Sequence","StopSequence","StopType","EstimatedArrivalTime","EstimatedDepartureTime","BestArrivalTime","ServiceMinutes","StopCapacity1","StopCapacity2","StopJobNumber","CustomerNumber","Phone","Email","Website","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","WaitMinutes","ViolationMinutes","BreakMinutes","DirectionsFromPrevious","DisplayAddressFull","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","X_Longitude","Y_Latitude","MatchType","MatchTypeText","MatchedAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MetersFromPrevious","KMsFromPrevious","MilesFromPrevious","StemMetersFromPrevious","NonStemMetersFromPrevious","MinutesFromPrevious","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments1","PredeterminedRoute","PredeterminedSequence","DateAdded_Stop","DateModified_Stop","DateAdded_RouteStop","DateModified_RouteStop","FolderUniqueID","RouteUniqueID","StopUniqueID","DepotUniqueID","RouteStopUniqueID"
"362","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","PAC SANITATION","19","18","Route Stop","08:34:25","08:49:25","","15","84.7200591715976","105.481479289941","","14131","","","","","False","","","False","","","Highest Priority","0","0","0","","1273 M-211, ONAWAY MI 49765 US","1273 M-211","","ONAWAY","MI","49765","US","-84.2270967","45.3924317","3","Street Address - Automatic","1273 M-211, Onaway MI 49765 US","1273 M-211","","Onaway","MI","49765","US","3933.17635750218","3.93317635750218","2.44396251307276","0","3933.17635750218","3.61155046336353","73508","00000","","","102","","5","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6904","","-9909"
"363","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","211 BAR & GRILL","20","19","Route Stop","08:52:30","08:57:30","","5","30.24","34.8923076923077","","14550","","","","","False","","","False","","","Highest Priority","0","0","0","","3444 M-21, ONAWAY MI 49765 US","3444 M-21","","ONAWAY","MI","49765","US","-84.229347","45.431384","5","Street Address - Manual","3444 M-211, Onaway MI 49765 US","3444 M-211","","Onaway","MI","49765","US","4333.18990429876","4.33318990429876","2.69251941066201","0","4333.18990429876","3.08986766822636","73524","00000","","","102","","10","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6922","","-9910"
"364","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","TRACTOR SUPPLY 2744","21","20","Route Stop","09:20:51","09:20:51","","0","85.405","98.5442307692308","","16636","","","","","False","","","False","","","Highest Priority","0","0","0","","1015 M-68, ROGERS CITY MI 49779 US","1015 M-68","","ROGERS CITY","MI","49779","US","-83.828776","45.41149","3","Street Address - Automatic","1015 M 68, Rogers City MI 49779 US","1015 M 68","","Rogers City","MI","49779","US","35573.1137865489","35.5731137865489","22.1041084012844","0","35573.1137865489","23.3527801260352","73590","00000","","","102","","100","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6901","","-9911"
"365","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","Mike Lynch Ford","22","21","Route Stop","09:21:00","09:25:00","","4","37.499010989011","55.0702197802198","","2550","","","","","False","","","False","","","Highest Priority","0","0","0","","135 N. Bradley Hwy, Roger City MI 49779 US","135 N. Bradley Hwy","","Roger City","MI","49779","US","-83.827958","45.413196","3","Street Address - Automatic","135 N Bradley Hwy, Rogers City MI 49779 US","135 N Bradley Hwy","","Rogers City","MI","49779","US","134.86520426264","0.13486520426264","0.0838013538109218","0","134.86520426264","0.141094515100121","71146","00000","","","102","","90","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6909","","-9912"
"366","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","BLARNEY CASTLE 816","23","22","Route Stop","09:25:01","09:39:01","","14","117.868564102564","198.199128205128","","8565","","","","","False","","","False","","","Highest Priority","0","0","0","","101 S. BRADLEY HWY, ROGERS CITY MI 49779 US","101 S. BRADLEY HWY","","ROGERS CITY","MI","49779","US","-83.827251","45.412317","3","Street Address - Automatic","101 S Bradley Hwy, Rogers City MI 49779 US","101 S Bradley Hwy","","Rogers City","MI","49779","US","16.4428400769979","0.0164428400769979","0.0102171072700523","0","16.4428400769979","0.0281862132251263","99031","00092","","","102","","105","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6916","","-9913"
"367","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","FAMILY FARE #1502","24","23","Route Stop","09:40:05","10:03:05","","23","68.1343956043956","138.216373626374","","2557","","","","","False","","","False","","","Highest Priority","0","0","0","","100 S. BRADLEY HWY., ROGERS CITY MI 49779 US","100 S. BRADLEY HWY.","","ROGERS CITY","MI","49779","US","-83.825068","45.412883","3","Street Address - Automatic","100 S Bradley Hwy, Rogers City MI 49779 US","100 S Bradley Hwy","","Rogers City","MI","49779","US","431.965789606271","0.431965789606271","0.268411101046596","0","431.965789606271","1.05263384245336","99061","00112","","","102","","75","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6917","","-9914"
"368","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","FAMILY FARE #1502 FIRST AID","25","24","Route Stop","10:03:05","10:04:05","","1","0","0","","13139","","","","","False","","","False","","","Highest Priority","0","0","0","","100 S. BRADLEY HWY., ROGERS CITY MI 49779 US","100 S. BRADLEY HWY.","","ROGERS CITY","MI","49779","US","-83.825068","45.412883","3","Street Address - Automatic","100 S Bradley Hwy, Rogers City MI 49779 US","100 S Bradley Hwy","","Rogers City","MI","49779","US","0","0","0","0","0","0","99161","00112","","","102","","80","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6918","","-9915"
"369","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","NAUTICAL CITY QUICK LUBE","26","25","Route Stop","10:04:50","10:07:50","","3","57.645","66.5134615384615","","2567","","","","","False","","","False","","","Highest Priority","0","0","0","","100 N. Bradley Hwy., Rogers City MI 49779 US","100 N. Bradley Hwy.","","Rogers City","MI","49779","US","-83.826581","45.413889","3","Street Address - Automatic","100 N Bradley Hwy, Rogers City MI 49779 US","100 N Bradley Hwy","","Rogers City","MI","49779","US","180.543039082596","0.180543039082596","0.112184244846399","0","180.543039082596","0.753453597426414","71163","00000","","","102","","85","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6912","","-9916"
"370","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","BISHOP CHEVROLET BUICK, INC.","27","26","Route Stop","10:08:48","10:18:48","","10","174.408736263736","266.362032967033","","2563","","","","","False","","","False","","","Highest Priority","0","0","0","","420 US 23, Rogers City MI 49779 US","420 US 23","","Rogers City","MI","49779","US","-83.831488","45.420216","3","Street Address - Automatic","420 US-23 N, Rogers City MI 49779 US","420 US-23 N","","Rogers City","MI","49779","US","921.319174554621","0.921319174554621","0.572481201076014","0","921.319174554621","0.967778284102678","71159","00000","","","102","","125","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6910","","-9917"
"371","Alpena Solution V","Joseph_102","FreqOpt_Week3_Wednesday","","","MEDILODGE OF ROGERS CITY","28","27","Route Stop","10:19:58","10:23:58","","4","50.53","58.3038461538461","","2992","","","","","False","","","False","","","Highest Priority","0","0","0","","555 N BRADLEY HWY STE D, ROGER CITY MI 49779 US","555 N BRADLEY HWY STE D","","ROGER CITY","MI","49779","US","-83.835276","45.422107","3","Street Address - Automatic","555 N Bradley Hwy, Rogers City MI 49779 US","555 N Bradley Hwy","","Rogers City","MI","49779","US","460.802920351085","0.460802920351085","0.286329663582058","0","460.802920351085","1.16132822260261","73190","00000","","","102","","130","","","2/17/2025 10:04:40 PM","2/17/2025 10:05:17 PM","","2025/02/17 22:05","-26","-250","-6913","","-9918"
